"ENTITY_CD","SCHOOL_NAME","NUM_PRINC","NUM_TEACH","NUM_COUNSELORS","NUM_SOCIAL"
"310200861043","SUCCESS ACADEMY CHARTER SCHOOL-HELL'S KITCHEN",1,0,0,0
"310200861087","SUCCESS ACADEMY CHARTER-HUDSON YARDS",1,0,0,0
"310200861104","NYC CHARTER SCHOOL OF THE ARTS",1,0,1,1
"310300010009","PS 9 SARAH ANDERSON",1,38,1,1
"310300010054","JHS 54 BOOKER T WASHINGTON",1,56,2,0
"310300010075","PS 75 EMILY DICKINSON",2,70,2,1
"310300010076","PS 76 A PHILLIP RANDOLPH",1,29,1,1
"310300010084","PS 84 LILLIAN WEBER",1,42,1,0
"310300010087","PS 87 WILLIAM SHERMAN",1,59,1,1
"310300010145","PS 145 BLOOMINGDALE SCHOOL (THE)",1,31,2,0
"310300010149","PS 149 SOJOURNER TRUTH",1,19,2,1
"310300010163","PS 163 ALFRED E SMITH",1,40,1,1
"310300010165","PS 165 ROBERT E SIMON",1,34,0,0
"310300010166","PS 166 RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE (THE)",1,39,1,0
"310300010180","PS 180 HUGO NEWMAN",1,39,2,0
"310300010185","PS 185 EARLY CHILDHOOD DISCOVERY AND DESIGN MAGNET SCHOOL (THE)",1,28,1,0
"310300010191","PS 191 AMSTERDAM",1,46,1,1
"310300010199","PS 199 JESSIE ISADOR STRAUS",1,47,1,1
"310300010241","STEM INSTITUTE OF MANHATTAN",1,17,1,0
"310300010242","PS 242 YOUNG DIPLOMATS MAGNET ACADEMY (THE)",1,18,0,0
"310300010243","MS 243 CENTER SCHOOL",1,15,0,0
"310300010245","MS 245 COMPUTER SCHOOL (THE)",1,28,1,0
"310300010247","MS 247 DUAL LANGUAGE MIDDLE SCHOOL",1,22,1,0
"310300010250","MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL",1,17,0,0
"310300010256","MS 256 ACADEMIC AND ATHLETIC EXCELLENCE",1,16,2,0
"310300010258","COMMUNITY ACTION SCHOOL-MS 258",1,26,1,0
"310300010333","PS 333 MANHATTAN SCHOOL FOR CHILDREN",1,46,0,2
"310300010334","ANDERSON SCHOOL (THE)",1,28,1,0
"310300010421","WEST PREP ACADEMY",1,18,2,0
"310300010452","PS 452",1,23,0,1
"310300010862","MOTT HALL II",1,25,2,0
"310300011291","WEST END SECONDARY SCHOOL",1,34,2,0
"310300011299","HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",1,28,1,0
"310300011307","URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES",1,31,3,0
"310300011402","URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS (THE)",1,30,1,2
"310300011403","GLOBAL LEARNING COLLABORATIVE (THE)",1,37,1,0
"310300011404","INNOVATION DIPLOMA PLUS",1,15,0,1
"310300011415","WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS",2,36,2,0
"310300011417","FRANK MCCOURT HIGH SCHOOL",1,30,2,0
"310300011479","BEACON HIGH SCHOOL",1,83,4,0
"310300011485","FIORELLO H LAGUARDIA HIGH SCHOOL OF MUSIC, ART AND PERFORMING ARTS",2,149,9,1
"310300011492","HIGH SCHOOL FOR LAW, ADVOCACY AND COMMUNITY JUSTICE",1,37,2,0
"310300011494","HIGH SCHOOL OF ARTS AND TECHNOLOGY",1,38,1,3
"310300011505","EDWARD A REYNOLDS WEST SIDE HIGH SCHOOL",1,39,1,4
"310300011541","MANHATTAN/HUNTER SCIENCE HIGH SCHOOL",1,30,2,1
"310300011859","SPECIAL MUSIC SCHOOL",1,27,1,0
"310300011860","FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL",1,43,3,0
"310300860804","SISULU-WALKER CHARTER SCHOOL OF HARLEM",1,0,1,0
"310300860871","OPPORTUNITY CHARTER SCHOOL",2,46,6,0
"310300860875","HARLEM LINK CHARTER SCHOOL",0,0,0,0
"310300860881","FUTURE LEADERS INSTITUTE CHARTER SCHOOL",1,31,2,0
"310300860897","SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1",3,0,3,0
"310300860923","SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 4",1,0,0,0
"310300860963","NEW YORK FRENCH-AMERICAN CHARTER SCHOOL",1,0,0,0
"310300861008","SUCCESS ACADEMY CHARTER SCHOOL-UPPER WEST",2,0,0,0
"310300861034","HARLEM HEBREW LANGUAGE ACADEMY CHARTER SCHOOL",0,11,0,1
"310400010007","PS 7 SAMUEL STERN",1,39,1,1
"310400010012","TAG YOUNG SCHOLARS",1,31,1,0
"310400010037","RIVER EAST ELEMENTARY",1,21,1,0
"310400010038","PS 38 ROBERTO CLEMENTE",1,20,0,2
"310400010057","JAMES WELDON JOHNSON SCHOOL",1,63,1,1
"310400010072","LEXINGTON ACADEMY (THE)",1,52,0,1
"310400010083","PS 83 LUIS MUNOZ RIVERA",1,29,1,0
"310400010096","PS 96 JOSEPH LANZETTA",1,38,0,1
"310400010102","PS 102 JACQUES CARTIER",1,26,0,3
"310400010108","PS 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX",1,38,2,1
"310400010112","PS 112 JOSE CELSO BARBOSA",1,52,0,1
"310400010146","PS 146 ANN M SHORT",1,33,0,4
"310400010155","PS 155 WILLIAM PACA",1,20,1,0
"310400010171","PS 171 PATRICK HENRY",1,44,1,2
"310400010182","BILINGUAL BICULTURAL SCHOOL (THE)",1,30,0,1
"310400010206","PS 206 JOSE CELSO BARBOSA",1,81,0,3
"310400010224","MS 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS",1,17,0,0
"310400010372","ESPERANZA PREPATORY ACADEMY",1,50,2,0
"310400010375","MOSAIC PREPARATORY ACADEMY",1,24,1,0
"310400010377","RENAISSANCE SCHOOL OF THE ARTS",1,18,1,0
"310400010497","CENTRAL PARK EAST I",1,14,0,1
"310400010825","ISAAC NEWTON MS FOR MATH AND SCIENCE",1,18,0,1
"310400010964","CENTRAL PARK EAST II",1,33,1,0
"310400011435","MANHATTAN CENTER FOR SCIENCE & MATHEMATICS",1,96,4,1
"310400011495","PARK EAST HIGH SCHOOL",1,34,2,0
"310400011555","CENTRAL PARK EAST HIGH SCHOOL",1,35,2,2
"310400011610","YOUNG WOMEN'S LEADERSHIP SCHOOL",2,32,1,0
"310400011680","HERITAGE SCHOOL (THE)",1,24,2,0
"310400860806","AMBER CHARTER SCHOOL",1,26,1,0
"310400860812","HARBOR SCIENCE AND ARTS CHARTER SCHOOL",1,0,0,0
"310400860840","HARLEM PREP CHARTER SCHOOL",0,0,0,0
"310400860849","HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL",2,91,3,2
"310400860919","DREAM CHARTER SCHOOL",3,36,0,4
"310400860922","SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 3",2,0,0,0
"310400860968","RENSAISSANCE CHARTER HIGH SCHOOL FOR INNOVATION",1,0,5,0
"310400860995","EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL",2,0,0,3
"310400861046","EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II",2,0,0,3
"310400861061","NEW YORK CENTER FOR AUTISM CHARTER SCHOOL",1,12,0,0
"310400861081","CAPITAL PREP (CP) HARLEM CHARTER",0,0,0,0
"310500010030","PS 30 HERNANDEZ/HUGHES",2,31,3,1
"310500010036","PS 36 MARGARET DOUGLAS",1,30,1,1
"310500010046","PS 46 ARTHUR TAPPAN",1,49,1,3
"310500010092","PS 92 MARY MCLEOD BETHUNE",1,24,0,1
"310500010123","PS 123 MAHALIA JACKSON",1,41,1,1
"310500010125","PS 125 RALPH BUNCHE",1,18,1,0
"310500010129","PS 129 JOHN H FINLEY",1,29,1,2
"310500010133","PS 133 FRED R MOORE",1,22,2,1
"310500010154","PS 154 HARRIET TUBMAN",1,23,1,0
"310500010161","PS 161 PEDRO ALBIZU CAMPOS",1,69,2,0
"310500010175","PS 175 HENRY H GARNET",1,24,0,1
"310500010194","PS 194 COUNTEE CULLEN",1,22,1,0
"310500010197","PS 197 JOHN B RUSSWURM",1,25,1,1
"310500010200","PS 200 JAMES MCCUNE SMITH SCHOOL (THE)",1,31,1,1
"310500010286","IS 286 RENAISSANCE LEADERSHIP ACADEMY",1,15,1,0
"310500010318","THURGOOD MARSHALL ACADEMY LOWER SCHOOL",1,17,1,0
"310500010514","NEW DESIGN MIDDLE SCHOOL",1,18,1,0
"310500010517","TEACHERS COLLEGE COMMUNITY SCHOOL",1,22,0,1
"310500011148","EAGLE ACADEMY FOR YOUNG MEN OF HARLEM",1,38,1,1
"310500011157","URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE (THE)",1,27,2,0
"310500011285","HARLEM RENAISSANCE HIGH SCHOOL",1,18,2,0
"310500011304","MOTT HALL HIGH SCHOOL",0,19,2,1
"310500011362","COLUMBIA SECONDARY SCHOOL",1,51,1,0
"310500011369","URBAN ASSEMBLY FOR THE PERFORMING ARTS",1,30,2,1
"310500011499","FREDERICK DOUGLASS ACADEMY",1,86,4,0
"310500011670","THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CHANGE",1,43,2,0
"310500011692","HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY",1,35,2,0
"310500860848","HARLEM VILLAGE ACADEMY CHARTER SCHOOL EHVACS",3,108,4,2
"310500860858","KIPP SUCCESS THROUGH TEAMWORK ACHIEVE & RESPON COL PREP CHARTER SCH",2,143,0,5
"310500860864","HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL",3,65,8,0
"310500860883","KIPP INFINITY CHARTER SCHOOL",2,149,3,4
"310500860886","HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL",3,61,6,0
"310500860894","DEMOCRACY PREPARATORY CHARTER SCHOOL",0,0,0,0
"310500860921","SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 2",2,0,0,0
"310500860928","ST HOPE LEADERSHIP ACADEMY CHARTER SCHOOL",1,27,3,0
"310500860979","SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 5",2,0,0,0
"310500860989","DEMOCRACY PREP HARLEM CHARTER SCHOOL",0,0,0,0
"310500861001","DEMOCRACY PREP ENDURANCE CHARTER SCHOOL",0,0,0,0
"310500861012","GLOBAL COMMUNITY CHARTER SCHOOL",1,35,3,0
"310500861015","NEIGHBORHOOD CHARTER SCHOOL OF HARLEM",1,0,1,0
"310500861088","SUCCESS ACADEMY CHARTER-HARLEM 6",1,0,0,0
"310600010004","PS 4 DUKE ELLINGTON",1,39,0,1
"310600010005","PS 5 ELLEN LURIE",1,42,2,1
"310600010008","PS 8 LUIS BELLIARD",1,36,1,0
"310600010018","PS 18 PARK TERRACE",1,30,1,0
"310600010028","PS 28 WRIGHT BROTHERS",2,51,2,0
"310600010048","PS 48 PO MICHAEL J BUCZEK",0,43,1,1
"310600010052","JHS 52 INWOOD",1,23,0,2
"310600010098","PS 98 SHORAC KAPPOCK",1,30,1,0
"310600010103","DOES PUENTES ELEMENTARY SCHOOL",1,30,1,1
"310600010115","PS 115 ALEXANDER HUMBOLDT",1,30,1,1
"310600010128","PS 128 AUDUBON",1,41,1,2
"310600010132","PS 132 JUAN PABLO DUARTE",2,27,1,0
"310600010143","JHS 143 ELEANOR ROOSEVELT",1,24,1,0
"310600010152","PS 152 DYCKMAN VALLEY",1,34,1,2
"310600010153","PS 153 ADAM CLAYTON POWELL",1,34,1,1
"310600010173","PS 173",1,32,2,1
"310600010178","PROFESSOR JUAN BOSCH PUBLIC SCHOOL",1,27,0,2
"310600010187","PS/IS 187 HUDSON CLIFFS",1,52,2,0
"310600010189","PS 189",1,48,2,1
"310600010192","PS 192 JACOB H SCHIFF",1,27,0,2
"310600010209","HAMILTON GRANGE MIDDLE SCHOOL",1,26,0,0
"310600010210","PS/IS 210 21ST CENTURY ACADEMY FOR COMMUNITY LDERSHIP",1,32,1,0
"310600010223","MOTT HALL SCHOOL (THE)",1,20,2,0
"310600010278","PAULA HEDBAVNY SCHOOL",1,38,1,0
"310600010311","AMISTAD DUAL LANGUAGE SCHOOL",1,31,1,0
"310600010314","MUSCOTA",1,19,1,0
"310600010319","MS 319 MARIE TERESA",1,32,1,1
"310600010322","MIDDLE SCHOOL 322",1,40,1,0
"310600010324","MS 324 PATRIA MIRABAL",1,35,1,0
"310600010328","MS 328 MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY",1,24,1,0
"310600010349","HARBOR HEIGHTS",1,10,1,0
"310600010366","WASHINGTON HEIGHTS ACADEMY",1,29,1,0
"310600010368","HAMILTON HEIGHTS SCHOOL",1,17,1,0
"310600010513","CASTLE BRIDGE SCHOOL",1,20,0,1
"310600010528","IS 528 BEA FULLER RODGERS SCHOOL",1,18,1,0
"310600011211","INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TECHNOLOGIES",1,37,1,2
"310600011293","CITY COLLEGE ACADEMY OF THE ARTS",1,46,3,0
"310600011346","COMMUNITY HEALTH ACADEMY OF THE HEIGHTS",1,56,2,2
"310600011348","WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL",1,67,0,4
"310600011423","HIGH SCHOOL FOR EXCELLENCE AND INNOVATION",1,20,1,0
"310600011462","COLLEGE ACADEMY (THE)",1,44,2,0
"310600011463","HIGH SCHOOL FOR MEDIA & COMMUNICATIONS",1,37,3,0
"310600011467","HIGH SCHOOL FOR LAW & PUBLIC SERVICE",1,47,2,0
"310600011468","HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES",1,43,2,0
"310600011540","A PHILIP RANDOLPH CAMPUS HIGH SCHOOL",1,88,7,1
"310600011552","GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMATICS",1,42,3,0
"310600860887","NEW HEIGHTS ACADEMY CHARTER SCHOOL",2,4,2,3
"310600860929","EQUITY PROJECT CHARTER SCHOOL (THE)",1,65,2,8
"310600860966","INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL",2,0,0,2
"310600861013","KIPP NYC WASHINGTON HEIGHTS ACADEMY CHARTER SCHOOL",2,143,0,5
"310600861073","SUCCESS ACADEMY CS - WASHINGTON HGTS",1,0,0,0
"310600861101","SCHOOL IN THE SQUARE PUBLIC CS",1,31,1,1
"310600861111","WHIN MUSIC COMMUNITY CHARTER SCHOOL",1,15,0,0
"310600861140","ZETA CHARTER SCHOOL - INWOOD 1",1,6,0,0
"320700010001","PS 1 COURTLANDT SCHOOL",1,50,2,1
"320700010005","PS 5 PORT MORRIS",1,59,0,2
"320700010018","PS 18 JOHN PETER ZENGER",1,45,1,1
"320700010025","PS 25 BILINGUAL SCHOOL",1,45,2,1
"320700010029","PS/MS 29 MELROSE SCHOOL",1,62,1,0
"320700010030","PS 30 WILTON",1,38,2,1
"320700010031","PS/MS 31 THE WILLIAM LLOYD GARRISON",1,47,1,1
"320700010043","PS 43 JONAS BRONCK",1,30,1,1
"320700010049","PS 49 WILLIS AVENUE",1,53,2,2
"320700010065","PS 65 MOTHER HALE ACADEMY",1,32,1,2
"320700010151","JHS 151 LOU GEHRIG",1,22,1,0
"320700010154","PS 154 JONATHAN D HYATT",1,32,2,0
"320700010157","PS 157 GROVE HILL",1,41,1,2
"320700010161","PS 161 PONCE DE LEON",1,34,2,0
"320700010179","PS 179",1,24,1,0
"320700010223","MS 223 LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE)",1,54,2,0
"320700010224","PS/IS 224",1,32,2,0
"320700010277","PS 277",1,32,0,2
"320700010296","SOUTH BRONX ACADEMY FOR APPLIED MEDIA",1,26,1,0
"320700010298","ACADEMY OF PUBLIC RELATIONS",1,27,1,1
"320700010343","ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY",1,24,1,0
"320700010359","CONCOURSE VILLAGE ELEMENTARY SCHOOL",1,28,1,1
"320700010369","YOUNG LEADERS ELEMENTARY SCHOOL",1,23,1,0
"320700010584","KAPPA VII",1,27,0,0
"320700011221","SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL",1,57,2,0
"320700011259","HERO (HEALTH, EDUCATION AND RESEARCH OCCUPATIONS) HIGH SCHOOL",1,42,1,1
"320700011334","INTERNATIONAL COMMUNITY HIGH SCHOOL",1,29,2,0
"320700011379","JILL CHAIFETZ TRANSFER HIGH SCHOOL",1,23,0,1
"320700011381","BRONX HAVEN HIGH SCHOOL",1,16,0,0
"320700011427","COMMUNITY SCHOOL FOR SOCIAL JUSTICE",1,27,1,2
"320700011473","MOTT HAVEN VILLAGE PREP HIGH SCHOOL",1,33,0,1
"320700011495","UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE",0,31,0,2
"320700011500","HOSTOS-LINCOLN ACADEMY OF SCIENCE",1,40,2,0
"320700011522","BRONX DESIGN AND CONSTRUCTION ACADEMY",1,43,3,2
"320700011527","BRONX LEADERSHIP ACADEMY II HIGH SCHOOL",1,54,2,1
"320700011548","URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS",0,37,2,1
"320700011551","URBAN ASSEMBLY BRONX ACADEMY OF LETTERS (THE)",1,63,3,1
"320700011557","MOTT HAVEN COMMUNITY HIGH SCHOOL",1,25,1,1
"320700011600","ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL",1,43,3,0
"320700011670","HEALTH OPPORTUNITIES HIGH SCHOOL",1,41,2,1
"320700860703","HEKETI COMMUNITY CHARTER SCHOOL",1,0,0,3
"320700860820","KIPP ACADEMY CHARTER SCHOOL",3,154,10,4
"320700860852","BRONX CHARTER SCHOOL FOR CHILDREN",1,0,2,0
"320700860889","SOUTH BRONX CHARTER SCHOOL-INTER CULTURES AND ARTS",0,0,0,0
"320700860915","BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL",2,24,2,0
"320700860920","UNIVERSITY PREP CHARTER HIGH SCHOOL",0,0,0,0
"320700860925","MOTT HAVEN ACADEMY CHARTER SCHOOL",2,17,1,2
"320700860926","NYC CHARTER HS-ARCHITECTURE, ENGINEERING, CONSTRUCTION INDUSTRIES",1,34,5,1
"320700860957","ACADEMIC LEADERSHIP CHARTER SCHOOL",2,21,0,0
"320700860981","SUCCESS ACADEMY CHARTER SCHOOL-BRONX 1",2,0,0,0
"320700860994","BOYS PREP CHARTER SCHOOL OF NY",1,0,0,2
"320700861005","NEW YORK CITY MONTESSORI CHARTER SCHOOL",1,27,1,0
"320700861014","BRILLA COLLEGE PREPARATORY CHARTER SCHOOL",2,0,0,2
"320700861018","NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES II",1,42,4,2
"320700861028","FAMILY LIFE ACADEMY CHARTER SCHOOL II",2,24,0,0
"320700861035","SOUTH BRONX CLASSICAL CHARTER SCHOOL II",0,0,0,1
"320700861062","AMERICAN DREAM CHARTER SCHOOL",1,43,0,2
"320700861070","FAMILY LIFE ACADEMY CHARTER SCHOOL III",1,11,1,0
"320700861080","STOREFRONT ACADEMY CHARTER SCHOOL",0,0,1,1
"320700861100","SOUTH BRONX COMMUNITY CHARTER HIGH S",1,0,0,1
"320700861106","BRILLA COLLEGE PREP CS-VERITAS",1,0,0,1
"320700861114","LEGACY COLLEGE PREPARATORY CHARTER",1,15,0,1
"320700861139","URBAN DOVE TEAM CHARTER SCHOOL II",1,9,0,1
"320700861141","ZETA CHARTER SCHOOL - BRONX 1",1,6,0,0
"320800010014","PS 14 SENATOR JOHN CALANDRA",1,36,1,0
"320800010036","PS 36 UNIONPORT",1,47,1,0
"320800010048","PS 48 JOSEPH R DRAKE",1,49,2,2
"320800010062","PS 62 INOCENSIO CASANOVA",1,50,0,2
"320800010069","PS 69 JOURNEY PREP SCHOOL",1,39,1,1
"320800010071","PS 71 ROSE E SCALA",1,109,3,3
"320800010072","PS 72 DR WILLIAM DORNEY",1,53,2,0
"320800010075","PS 75 SCHOOL OF RESEARCH AND DISCOVERY",1,39,1,1
"320800010093","PS 93 ALBERT G OLIVER",1,25,0,1
"320800010100","PS 100 ISAAC CLASON",1,42,1,0
"320800010101","MS 101 EDWARD R BYRNE",1,44,1,0
"320800010107","PS 107",1,38,0,1
"320800010119","PS 119",0,52,2,0
"320800010123","JHS 123 JAMES M KIERNAN",1,35,2,1
"320800010130","PS 130 ABRAM STEVENS HEWITT",1,38,1,0
"320800010131","JHS 131 ALBERT EINSTEIN",1,36,3,1
"320800010138","PS 138 SAMUEL RANDALL",1,43,1,2
"320800010140","PS 140 THE EAGLE SCHOOL",1,43,1,1
"320800010146","PS 146 EDWARD COLLINS",1,27,1,0
"320800010152","PS 152 EVERGREEN",0,61,3,2
"320800010182","PS 182",1,46,1,1
"320800010301","MS 301 PAUL L DUNBAR",1,20,1,1
"320800010302","MS 302 LUISA DESSUS CRUZ",1,39,2,0
"320800010304","PS 304 EARLY CHILDHOOD SCHOOL",0,32,0,2
"320800010312","MILLENIUM ART ACADEMY",1,35,1,2
"320800010333","PS 333 THE MUSEUM SCHOOL",0,53,2,1
"320800010337","SCHOOL FOR INQUIRY AND SOCIAL JUSTICE (THE)",1,42,2,0
"320800010371","URBAN INSTITUTE OF MATHEMATICS",1,26,1,1
"320800010375","BRONX MATHEMATICS PREPARATORY SCHOOL (THE)",1,27,1,1
"320800010392","BRONX DELTA SCHOOL",1,28,1,0
"320800010424","HUNTS POINT SCHOOL (THE)",1,29,1,0
"320800010448","SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP",1,33,0,1
"320800010467","MOTT HALL COMMUNITY SCHOOL",1,28,2,1
"320800010562","BLUEPRINT MIDDLE SCHOOL",1,58,2,0
"320800010583","PS 583",1,10,0,0
"320800011269","BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS",1,59,3,3
"320800011282","WOMEN'S ACADEMY OF EXCELLENCE",1,24,1,0
"320800011293","RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TECHNOLOGY",1,38,2,0
"320800011320","PELHAM LAB HIGH SCHOOL",1,45,4,0
"320800011348","SCHUYLERVILLE PREPARATORY HIGH SCHOOL",1,32,1,0
"320800011349","BRONX RIVER HIGH SCHOOL",1,40,2,2
"320800011367","ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",1,56,1,1
"320800011376","ANTONIA PANTOJA PREPARATORY ACADEMY",1,41,2,0
"320800011377","BRONX COMMUNITY HIGH SCHOOL",1,16,1,0
"320800011405","HERBERT H LEHMAN HIGH SCHOOL",1,77,6,2
"320800011432","BRONX BRIDGES HIGH SCHOOL",1,35,3,1
"320800011452","BRONX GUILD HIGH SCHOOL",1,56,2,2
"320800011530","BANANA KELLY HIGH SCHOOL",1,36,2,0
"320800011537","BRONX ARENA HIGH SCHOOL",1,14,0,0
"320800011558","WESTCHESTER SQUARE ACADEMY",1,48,3,3
"320800011559","SCHOOL FOR TOURISM AND HOSPITALITY",1,29,2,0
"320800011561","BRONX COMPASS HIGH SCHOOL",1,35,2,2
"320800860846","BRONX CHARTER SCHOOL FOR THE ARTS",2,0,0,1
"320800860872","GRAND CONCOURSE ACAD CHARTER SCH",1,0,0,0
"320800860903","HYDE LEADERSHIP CHARTER SCHOOL",4,103,0,0
"320800860940","GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX",2,0,1,4
"320800861017","NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE II",1,53,0,0
"320800861030","ICAHN CHARTER SCHOOL 7",1,29,1,0
"320800861044","SUCCESS ACADEMY CHARTER SCHOOL-BRONX 3",2,0,0,0
"320800861068","SOUTH BRONX EARLY COLLEGE ACADEMY CS",1,1,0,0
"320800861074","SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4",1,0,0,0
"320900010004","PS/MS 4 CROTONA PARK WEST",1,45,0,2
"320900010011","PS 11 HIGHBRIDGE",1,44,1,0
"320900010022","JHS 22 JORDAN L MOTT",1,45,2,0
"320900010028","PS 28 MOUNT HOPE",1,58,2,1
"320900010035","PS 35 FRANZ SIEGEL",1,52,0,1
"320900010042","PS 42 CLAREMONT",1,34,1,0
"320900010053","PS 53 BASHEER QUISIM",1,81,1,2
"320900010055","PS 55 BENJAMIN FRANKLIN",1,44,1,1
"320900010058","PS 58",1,29,2,0
"320900010063","PS 63 AUTHOR'S ACADEMY",1,41,1,1
"320900010070","PS 70 MAX SCHOENFELD",1,82,3,3
"320900010073","PS 73 BRONX",1,45,1,1
"320900010088","PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL",1,13,0,0
"320900010109","PS 109 SEDGWICK",1,46,1,1
"320900010110","PS 110 THEODORE SCHOENFELD",1,28,2,1
"320900010114","PS 114 LUIS LORENS TORRES SCHOOL",1,49,2,1
"320900010117","IS 117 JOSEPH H WADE",1,47,1,1
"320900010126","PS 126 DR MARJORIE H DUNBAR",1,40,2,1
"320900010128","MOTT HALL III",1,25,1,0
"320900010132","PS 132 GARRETT A MORGAN",1,31,1,1
"320900010163","PS 163 ARTHUR A SCHOMBERG",1,39,1,0
"320900010170","PS 170",1,19,1,0
"320900010199","PS 199 THE SHAKESPEARE SCHOOL",1,51,2,2
"320900010204","PS 204 MORRIS HEIGHTS",1,40,0,1
"320900010215","KAPPA",1,31,1,0
"320900010218","PS/IS 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL",1,66,2,1
"320900010219","IS 219 NEW VENTURE SCHOOL",1,36,1,2
"320900010229","IS 229 ROLAND PATTERSON",1,30,1,2
"320900010232","IS 232",1,38,1,0
"320900010236","PS 236 LANGSTON HUGHES",1,24,0,1
"320900010274","NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK",1,61,0,1
"320900010294","WALTON AVENUE SCHOOL (THE)",1,37,1,2
"320900010303","IS 303 LEADERSHIP & COMM SERVICE",1,29,1,0
"320900010311","LUCERO ELEMENTARY SCHOOL",1,32,0,0
"320900010313","IS 313 SCHOOL OF LEADERSHIP DEVELOPMENT",1,35,1,1
"320900010323","BRONX WRITING ACADEMY",1,41,1,3
"320900010327","COMPREHENSIVE MODEL SCHOOL PROJECT MS 327",1,56,3,1
"320900010328","NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL",1,26,1,0
"320900010339","IS 339",1,52,2,0
"320900010361","HIGHBRIDGE GREEN SCHOOL (THE)",1,37,1,0
"320900010443","FAMILY SCHOOL (THE)",1,39,1,0
"320900010449","GRANT AVENUE ELEMENTARY SCHOOL",1,37,1,0
"320900010454","SCIENCE AND TECHNOLOGY ACADEMY:  A MOTT HALL SCHOOL",1,38,0,2
"320900010457","SHERIDAN ACADEMY FOR YOUNG LEADERS",1,30,2,1
"320900010555","MOUNT EDEN CHILDREN'S ACADEMY",1,26,1,0
"320900010568","YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX",1,43,3,0
"320900010593","SOUTH BRONX INTERNATIONAL MS",1,7,0,0
"320900010594","MS 594",1,20,0,0
"320900011227","BRONX COLLELGIATE ACADEMY",0,37,2,0
"320900011231","EAGLE ACADEMY FOR YOUNG MEN",1,37,3,0
"320900011241","URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE",1,60,2,0
"320900011250","EXIMIUS COLLEGE PREPARATORY ACADEMY",1,34,3,0
"320900011252","MOTT HALL BRONX HIGH SCHOOL",1,30,1,2
"320900011260","BRONX CENTER FOR SCIENCE AND MATHEMATICS",1,36,3,0
"320900011263","VALIDUS PREPARATORY ACADEMY",1,28,1,1
"320900011297","MORRIS ACADEMY FOR COLLABORATIVE STUDIES",1,40,2,1
"320900011324","BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING",1,35,1,1
