"","ENTITY_CD","ENTITY_NAME","PER_ELL","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_MALE","PER_ECDIS","PER_MIGRANT","PER_HOMELESS","PER_FOSTER","PER_ARMED"
"1172","261600010058","SCHOOL 58-WORLD OF INQUIRY SCHOOL",7,0,65,20,4,11,1,21,50,50,75,0,0,0,0
"1173","261600010061","EAST HIGH SCHOOL",17,0,56,31,4,9,1,14,49,51,86,0,1,0,0
"1174","261600010066","JAMES MONROE HIGH SCHOOL",40,0,39,56,1,4,0,23,51,49,94,0,1,0,0
"1175","261600010067","JOSEPH C WILSON MAGNET HIGH SCHOOL",13,0,70,13,7,10,0,19,56,44,85,0,3,0,0
"1176","261600010068","JOSEPH C WILSON FOUNDATION ACADEMY",10,0,73,16,4,7,0,19,50,50,92,0,3,0,0
"1177","261600010069","SCHOOL WITHOUT WALLS",7,0,60,24,4,11,1,10,60,40,86,0,1,0,0
"1178","261600010073","NORTHEAST COLLEGE PREPARATORY HIGH SCHOOL",11,0,63,31,1,6,0,21,52,48,92,0,3,0,0
"1179","261600010074","SCHOOL OF THE ARTS",3,0,50,23,3,23,0,10,64,36,68,0,1,0,0
"1180","261600010089","NORTHWEST COLLEGE PREPARATORY HIGH SCHOOL",12,0,59,33,1,6,0,39,49,51,95,0,4,1,0
"1181","261600010095","ROBERT BROWN SCHOOL OF CONSTRUCTION AND DESIGN",15,0,62,26,3,8,0,25,48,52,91,0,2,0,0
"1182","261600010097","VANGUARD COLLEGIATE HIGH SCHOOL",22,0,59,32,3,6,0,24,54,46,95,0,5,0,0
"1183","261600010101","INTEGRATED ARTS AND TECHNOLOGY HIGH SCHOOL",24,0,45,40,5,10,0,28,49,51,92,0,1,0,0
"1184","261600010102","ROCHESTER EARLY COLLEGE INTERNATIONAL HIGH SCHOOL",15,0,62,19,8,10,0,23,55,45,91,0,0,0,0
"1185","261600010103","LEADERSHIP ACADEMY FOR YOUNG MEN",11,0,65,25,1,9,0,29,0,100,93,0,2,0,0
"1186","261600010105","EAST LOWER SCHOOL",11,1,53,34,3,9,0,15,43,57,86,0,2,1,0
"1187","261600010106","RISE COMMUNITY SCHOOL",8,0,56,25,7,12,1,25,47,53,94,0,3,0,0
"1188","261600860705","TRUE NORTH ROCHESTER PREP CHARTER SCHOOL-WEST CAMPUS",1,0,79,17,1,3,0,10,52,48,83,0,0,0,0
"1189","261600860811","EUGENIO MARIA DE HOSTOS CHARTER SCHOOL",19,0,21,76,0,2,1,9,58,42,82,0,8,0,0
"1190","261600860826","GENESEE COMMUNITY CHARTER SCHOOL",1,0,26,8,3,58,5,10,50,50,36,0,0,0,0
"1191","261600860877","URBAN CHOICE CHARTER SCHOOL",4,0,71,18,1,4,5,10,49,51,90,0,7,0,0
"1192","261600860906","TRUE NORTH ROCHESTER PREPARATORY CHARTER SCHOOL (THE)",2,0,86,10,1,3,0,11,53,47,80,0,0,0,0
"1193","261600860910","ROCHESTER ACADEMY CHARTER SCHOOL",3,0,74,17,2,7,1,11,57,43,100,0,0,0,0
"1194","261600860985","UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN",2,1,83,8,0,7,1,6,0,100,29,0,0,0,0
"1195","261600861049","ROCHESTER PREP CHARTER SCHOOL 3",0,1,79,18,0,2,0,11,55,45,80,0,0,0,0
"1196","261600861069","VERTUS CHARTER SCHOOL",5,1,72,22,0,5,0,19,0,100,100,0,1,0,0
"1197","261600861071","PUC ACHIEVE CHARTER SCHOOL",5,1,76,18,0,5,1,15,48,52,47,0,0,0,0
"1198","261600861102","EXPLORATION ELE CS - SCIENCE-TECHNOL",4,0,79,14,0,5,1,5,48,52,88,0,9,0,0
"1199","261701060002","ETHEL K FYLE ELEMENTARY SCHOOL",16,0,16,9,20,50,6,5,49,51,45,0,0,0,0
"1200","261701060004","MONICA B LEARY ELEMENTARY SCHOOL",5,0,7,5,13,66,8,10,48,52,26,0,0,0,0
"1201","261701060005","DAVID B CRANE ELEMENTARY SCHOOL",17,0,13,6,23,49,9,17,47,53,52,0,1,0,0
"1202","261701060006","FLOYD S WINSLOW ELEMENTARY SCHOOL",10,0,9,10,10,61,10,4,53,47,49,0,1,0,0
"1203","261701060012","EMMA E SHERMAN ELEMENTARY SCHOOL",8,0,12,7,13,61,6,13,49,51,55,0,1,0,0
"1204","261701060013","RUSH-HENRIETTA SENIOR HIGH SCHOOL",3,0,17,6,13,63,2,10,50,50,42,0,1,0,0
"1205","261701060014","CHARLES H ROTH MIDDLE SCHOOL",3,0,17,8,10,59,6,11,52,48,50,0,1,0,0
"1206","261701060015","HENRY V BURGER MIDDLE SCHOOL",3,0,18,7,13,56,6,11,47,53,43,0,0,0,0
"1207","261701060016","MARY K VOLLMER ELEMETNARY SCHOOL",6,0,13,7,14,60,6,7,50,50,37,0,0,0,0
"1208","261801060002","GINTHER ELEMENTARY SCHOOL",3,0,3,11,1,78,6,14,48,52,49,0,1,0,0
"1209","261801060003","BROCKPORT HIGH SCHOOL",0,0,5,9,1,81,5,13,49,51,40,0,1,0,0
"1210","261801060004","BARCLAY ELEMENTARY SCHOOL",3,0,3,11,1,79,6,14,51,49,48,0,2,0,0
"1211","261801060005","A D OLIVER MIDDLE SCHOOL",1,0,4,10,2,78,6,18,50,50,49,0,1,0,0
"1212","261801060006","FRED W HILL SCHOOL",3,0,4,11,1,79,4,19,49,51,47,0,1,0,0
"1213","261901060002","DEWITT ROAD ELEMENTARY SCHOOL",0,0,2,8,2,85,3,8,54,46,23,0,1,0,0
"1214","261901060003","KLEM ROAD NORTH ELEMENTARY SCHOOL",9,0,2,5,6,84,3,6,47,53,19,0,0,0,0
"1215","261901060004","PLANK ROAD NORTH ELEMENTARY SCHOOL",4,0,4,10,3,81,3,5,45,55,29,0,0,0,1
"1216","261901060006","STATE ROAD ELEMENTARY SCHOOL",4,0,3,7,2,84,4,10,47,53,32,0,1,0,0
"1217","261901060007","SPRY MIDDLE SCHOOL",3,0,4,8,3,81,3,11,51,49,26,0,1,0,0
"1218","261901060009","WEBSTER-SCHROEDER HIGH SCHOOL",1,0,4,7,4,83,1,12,47,53,24,0,1,0,0
"1219","261901060010","WILLINK MIDDLE SCHOOL",0,0,3,5,3,86,3,10,49,51,21,0,0,0,0
"1220","261901060011","PLANK ROAD SOUTH ELEMENTARY SCHOOL",3,0,3,7,4,82,4,5,51,49,14,0,0,0,0
"1221","261901060013","KLEM ROAD SOUTH ELEMENTARY SCHOOL",5,0,4,10,4,77,5,8,54,46,30,0,1,0,1
"1222","261901060014","SCHLEGEL ROAD ELEMENTARY SCHOOL",0,0,7,7,3,78,6,13,44,56,30,0,0,0,0
"1223","261901060015","THOMAS HIGH SCHOOL",0,0,3,4,2,89,2,11,47,53,18,0,0,0,0
"1224","262001040003","WHEATLAND-CHILI HIGH SCHOOL",1,1,17,8,1,69,3,13,52,48,50,0,1,0,1
"1225","262001040004","T J CONNOR ELEMENTARY SCHOOL",2,0,9,9,1,72,8,14,49,51,46,0,2,1,1
"1226","270100010003","WILLIAM H BARKLEY MICROSOCIETY",6,0,5,41,1,48,6,17,49,51,66,0,2,0,0
"1227","270100010006","RAPHAEL J MCNULTY ACADEMY FOR INTERN STUDIES & LITERACY",9,0,3,60,1,31,5,13,51,49,83,0,4,1,0
"1228","270100010009","WILBUR H LYNCH LITERACY ACADEMY",7,0,6,48,1,40,5,17,48,52,76,0,2,0,0
"1229","270100010010","AMSTERDAM HIGH SCHOOL",7,1,6,44,1,46,2,17,47,53,64,0,1,0,0
"1230","270100010018","WILLIAM B TECLER ARTS IN EDUCATION",8,1,4,44,0,43,7,21,48,52,84,0,5,0,0
"1231","270100010019","MARIE CURIE INSTITUTE OF ENGINEERING AND COMMUNICATION",9,0,3,57,2,35,3,10,52,48,78,0,2,0,0
"1232","270301040002","CANAJOHARIE SENIOR HIGH SCHOOL",0,0,2,2,0,96,0,8,47,53,43,0,0,0,0
"1233","270301040003","CANAJOHARIE MIDDLE SCHOOL",1,0,1,2,0,95,1,13,47,53,66,0,0,0,0
"1234","270301040004","EAST HILL SCHOOL",1,0,1,2,0,93,3,8,48,52,57,0,0,0,0
"1235","270601040001","FONDA-FULTONVILLE K-4 SCHOOL",2,0,0,5,1,91,3,12,48,52,45,1,1,0,2
"1236","270601040002","FONDA-FULTONVILLE SENIOR HIGH SCHOOL",2,0,1,4,2,92,2,13,50,50,41,1,1,0,1
"1237","270601040003","FONDA-FULTONVILLE 5-8 SCHOOL",0,0,1,2,1,94,2,16,50,50,46,0,0,0,1
"1238","270701040001","HARRY HOAG SCHOOL",0,0,2,5,1,88,4,21,49,51,69,0,1,1,0
"1239","270701040003","FORT PLAIN JUNIOR-SENIOR HIGH SCHOOL",1,0,2,6,1,86,5,22,48,52,62,0,1,1,0
"1240","271201040000","OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD",0,0,1,2,0,96,0,17,52,48,63,0,1,0,0
"1241","271201040001","OPPENHEIM-EPHRATAH-ST JOHNSVILLE ELEMENTARY/MIDDLE SCHOOL",0,0,2,1,0,97,0,16,50,50,62,0,1,0,0
"1242","271201040004","OPPENHEIM-EPHRATAH-ST JOHNSVILLE HIGH SCHOOL",0,0,0,3,1,95,1,18,54,46,64,0,1,0,0
"1243","280100010001","DEASY SCHOOL",27,0,9,67,3,17,4,16,52,48,47,0,1,0,0
"1244","280100010003","CONNOLLY SCHOOL",16,0,6,62,3,26,3,22,53,47,62,0,1,0,0
"1245","280100010004","GRIBBIN SCHOOL",22,0,6,67,3,21,3,17,47,53,49,0,1,0,0
"1246","280100010005","LANDING SCHOOL",18,0,8,65,2,23,2,18,52,48,66,0,1,0,0
"1247","280100010007","GLEN COVE HIGH SCHOOL",16,0,9,59,3,28,1,20,49,51,61,0,1,0,0
"1248","280100010008","ROBERT M FINLEY MIDDLE SCHOOL",11,0,9,59,3,28,1,18,47,53,63,0,1,0,0
"1249","280201030001","FRANKLIN SCHOOL",36,0,30,68,0,1,0,10,49,51,81,0,35,0,0
"1250","280201030002","DAVID PATERSON SCHOOL",37,1,37,59,1,1,0,11,47,53,85,0,25,0,0
"1251","280201030003","JACKSON MAIN ELEMENTARY SCHOOL",35,0,26,71,1,1,0,10,52,48,83,0,38,0,0
"1252","280201030004","BARACK OBAMA ELEMENTARY SCHOOL",43,0,18,80,0,1,1,14,45,55,83,0,16,0,0
"1253","280201030007","HEMPSTEAD HIGH SCHOOL",42,0,22,76,1,1,0,9,48,52,62,0,18,0,0
"1254","280201030008","MARSHALL SCHOOL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255","280201030009","JACKSON ANNEX SCHOOL",45,0,18,79,0,2,0,10,45,55,81,0,36,0,0
"1256","280201030010","ALVERTA B GRAY SCHULTZ MIDDLE SCHOOL",31,1,24,70,1,4,0,12,47,53,80,0,17,0,0
"1257","280201030011","FRONT STREET ELEMENTARY SCHOOL",54,1,14,84,0,1,0,12,45,55,84,0,2,0,0
"1258","280201030016","PROSPECT ELEMENTARY SCHOOL",51,1,22,76,1,1,1,10,48,52,76,0,26,1,0
"1259","280201860934","ACADEMY CHARTER SCHOOL",11,2,57,39,1,1,2,4,56,44,80,0,0,0,0
"1260","280201860947","EVERGREEN CHARTER SCHOOL",27,1,16,81,1,1,0,9,54,46,100,0,1,0,0
"1261","280202030003","CALIFORNIA AVENUE ELEMENTARY SCHOOL",27,0,31,66,1,1,1,9,49,51,78,0,0,0,0
"1262","280202030004","GRAND AVENUE ELEMENTARY SCHOOL",20,0,51,46,0,2,1,13,51,49,71,0,0,0,0
"1263","280202030005","NORTHERN PARKWAY ELEMENTARY SCHOOL",33,0,28,69,1,2,0,8,50,50,79,0,0,0,0
"1264","280202030006","SMITH STREET ELEMENTARY SCHOOL",21,0,38,57,1,2,1,12,48,52,76,0,0,0,0
"1265","280202030007","WALNUT STREET ELEMENTARY SCHOOL",28,0,30,67,1,2,0,11,49,51,80,0,0,0,0
"1266","280202030008","LAWRENCE ROAD MIDDLE SCHOOL",16,0,37,60,1,1,0,12,47,53,79,0,0,0,0
"1267","280202030009","TURTLE HOOK MIDDLE SCHOOL",16,0,38,56,1,3,1,16,49,51,78,0,0,0,0
"1268","280202030010","UNIONDALE HIGH SCHOOL",17,0,41,56,1,1,1,11,48,52,74,0,1,0,0
"1269","280202861142","ACADEMY CHARTER SCHOOL-UNIONDALE",18,2,52,42,0,0,4,4,53,47,78,0,1,0,0
"1270","280203030001","BARNUM WOODS SCHOOL",5,0,9,16,23,52,1,8,50,50,24,0,0,0,3
"1271","280203030002","BOWLING GREEN SCHOOL",6,0,3,29,24,43,0,17,46,54,24,0,0,0,0
"1272","280203030003","MCVEY ELEMENTARY SCHOOL",7,0,5,21,25,48,1,9,52,48,31,0,1,0,0
"1273","280203030006","PARKWAY SCHOOL",5,0,4,17,24,54,1,9,53,47,23,0,1,0,0
"1274","280203030008","CLARKE MIDDLE SCHOOL",2,0,4,25,24,47,1,16,51,49,28,0,0,0,0
"1275","280203030009","WOODLAND MIDDLE SCHOOL",2,0,4,23,18,54,1,12,50,50,27,0,0,0,0
"1276","280203030010","W TRESPER CLARKE HIGH SCHOOL",0,0,4,19,25,53,0,10,46,54,26,0,0,0,0
"1277","280203030011","EAST MEADOW HIGH SCHOOL",2,0,6,18,21,54,0,11,49,51,27,0,0,0,0
"1278","280203030012","MEADOWBROOK ELEMENTARY SCHOOL",7,0,2,20,30,47,1,23,51,49,28,0,0,0,0
"1279","280204020003","NEWBRIDGE ROAD SCHOOL",5,1,2,19,6,71,2,23,49,51,17,0,0,0,0
"1280","280204020004","PARK AVENUE SCHOOL",2,1,1,9,8,79,3,17,50,50,9,0,1,0,0
"1281","280204020005","SAW MILL ROAD SCHOOL",2,0,4,15,9,70,2,21,50,50,13,0,0,0,0
"1282","280204020006","JOHN G DINKELMEYER SCHOOL",3,0,3,16,10,69,3,21,55,45,15,0,0,0,0
"1283","280204020007","MARTIN AVENUE ELEMENTARY SCHOOL",2,1,1,17,4,72,5,24,55,45,13,0,0,0,0
"1284","280205030001","EAST BROADWAY SCHOOL",0,0,1,15,6,76,2,12,46,54,7,0,0,0,0
"1285","280205030002","ABBEY LANE SCHOOL",9,0,2,26,14,57,1,8,48,52,23,0,0,0,0
"1286","280205030005","GARDINERS AVENUE SCHOOL",0,0,1,21,8,68,1,12,51,49,14,0,0,0,0
"1287","280205030006","LEE ROAD SCHOOL",0,0,0,14,2,81,3,9,54,46,7,0,0,1,0
"1288","280205030009","SUMMIT LANE SCHOOL",8,0,2,30,18,49,2,15,47,53,23,0,1,0,0
"1289","280205030010","WISDOM LANE MIDDLE SCHOOL",1,0,2,26,16,55,2,14,50,50,26,0,1,0,0
"1290","280205030011","NORTHSIDE SCHOOL",7,1,1,27,16,52,3,12,48,52,17,0,1,0,1
"1291","280205030013","JONAS E SALK MIDDLE SCHOOL",1,0,1,16,6,76,1,13,49,51,15,0,0,0,0
"1292","280205030015","DIVISION AVENUE SENIOR HIGH SCHOOL",0,0,2,22,13,62,1,15,48,52,24,0,0,0,0
"1293","280205030016","GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL",2,0,1,15,7,77,1,12,46,54,14,0,0,0,0
"1294","280206030003","SEAFORD HARBOR SCHOOL",3,0,1,5,3,91,1,14,49,51,13,0,0,0,0
"1295","280206030004","SEAFORD MANOR SCHOOL",0,0,1,7,2,90,1,19,48,52,7,0,0,0,0
"1296","280206030005","SEAFORD MIDDLE SCHOOL",2,0,1,8,3,86,2,15,48,52,13,0,0,0,0
"1297","280206030006","SEAFORD SENIOR HIGH SCHOOL",1,0,1,10,3,85,1,18,49,51,14,0,0,0,0
"1298","280207020002","SHORE ROAD SCHOOL",1,0,4,7,8,81,0,14,48,52,14,0,0,0,0
"1299","280207020003","WINTHROP AVENUE SCHOOL",2,0,3,14,5,77,1,15,50,50,8,0,0,0,0
"1300","280207020004","REINHARD EARLY CHILDHOOD CENTER",5,0,1,11,10,76,1,15,48,52,8,0,0,0,0
"1301","280208030002","CENTENNIAL AVENUE ELEMENTARY SCHOOL",31,0,49,51,0,0,0,23,49,51,78,0,4,0,0
"1302","280208030003","ULYSSES BYAS ELEMENTARY SCHOOL",26,0,46,54,0,0,0,11,43,57,88,0,4,0,0
"1303","280208030004","WASHINGTON ROSE SCHOOL",34,0,46,53,0,0,0,12,51,49,82,0,4,0,0
"1304","280208030005","ROOSEVELT HIGH SCHOOL",24,0,40,60,0,0,0,11,46,54,74,0,4,0,0
"1305","280208030009","ROOSEVELT MIDDLE SCHOOL",20,0,40,60,0,0,0,15,45,55,83,0,4,0,0
"1306","280208860024","ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",9,0,76,23,0,0,1,8,49,51,90,0,1,0,0
"1307","280209030001","ARCHER STREET SCHOOL",34,0,15,79,0,6,1,13,50,50,79,0,3,0,0
"1308","280209030002","BAYVIEW AVENUE SCHOOL",25,0,19,68,0,10,2,11,44,56,67,0,1,0,0
"1309","280209030003","CAROLINE G ATKINSON SCHOOL",17,1,22,66,2,7,1,15,48,52,67,0,2,0,0
"1310","280209030004","COLUMBUS AVENUE SCHOOL",33,0,19,76,0,5,0,27,42,58,57,0,0,0,0
"1311","280209030005","LEO F GIBLYN SCHOOL",21,0,22,66,1,7,3,14,49,51,62,0,2,0,0
"1312","280209030006","JOHN W DODD MIDDLE SCHOOL",15,0,26,65,2,5,2,19,47,53,71,0,2,0,0
"1313","280209030007","FREEPORT HIGH SCHOOL",18,0,26,67,1,5,1,13,50,50,65,0,2,0,0
"1314","280209030009","NEW VISIONS ELEMENTARY SCHOOL",20,0,18,67,0,11,3,12,49,51,68,0,1,0,0
"1315","280210030001","BROOKSIDE ELEMENTARY SCHOOL",5,0,58,28,4,2,7,9,46,54,40,0,0,0,0
"1316","280210030004","LENOX ELEMENTARY SCHOOL",6,0,56,35,4,2,2,7,43,57,43,0,0,0,0
"1317","280210030005","MEADOW ELEMENTARY SCHOOL",6,0,43,32,5,13,7,36,43,57,41,0,1,0,0
"1318","280210030007","PLAZA ELEMENTARY SCHOOL",11,0,42,38,6,12,3,19,47,53,41,0,1,1,0
"1319","280210030010","STEELE ELEMENTARY SCHOOL",13,0,34,41,7,13,5,12,46,54,46,0,1,0,0
"1320","280210030012","BALDWIN MIDDLE SCHOOL",4,0,48,30,4,14,4,17,49,51,37,0,0,0,0
"1321","280210030013","BALDWIN SENIOR HIGH SCHOOL",4,0,48,28,5,17,3,14,49,51,34,0,1,0,0
"1322","280211030002","SCHOOL 2",9,0,3,20,3,71,4,10,51,49,23,0,1,0,0
"1323","280211030003","SCHOOL 3",3,0,3,18,4,73,3,11,46,54,18,0,0,0,0
"1324","280211030004","SCHOOL 4",4,0,1,18,5,72,4,17,47,53,19,0,1,0,0
"1325","280211030005","SCHOOL 5",8,0,1,30,5,62,2,9,50,50,25,0,0,0,0
"1326","280211030007","SCHOOL 9E-BOARDMAN ELEM SCHOOL",2,0,1,12,6,80,2,9,49,51,11,0,0,0,0
"1327","280211030008","SCHOOL 8",7,0,2,27,3,66,2,10,48,52,19,0,0,0,0
"1328","280211030009","SCHOOL 9M-OCEANSIDE MIDDLE SCHOOL",3,0,2,20,3,72,3,13,46,54,22,0,0,0,0
"1329","280211030010","SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL",2,0,2,18,3,74,2,13,50,50,21,0,0,0,0
"1330","280211030011","CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE",2,0,7,27,2,64,0,33,42,58,44,0,0,0,0
"1331","280211030016","SCHOOL 6-KINDERGARTEN CENTER",7,0,2,20,5,70,3,13,48,52,12,0,0,0,0
"1332","280212030001","DAVISON AVENUE INTERMEDIATE SCHOOL",3,0,48,28,6,14,4,14,50,50,53,0,0,0,0
"1333","280212030002","MAURICE W DOWNING PRIMARY SCHOOL",2,0,40,28,5,24,4,15,45,55,45,0,1,0,0
"1334","280212030005","MALVERNE SENIOR HIGH SCHOOL",2,0,54,24,6,15,1,14,47,53,51,0,1,0,0
"1335","280212030006","HOWARD T HERBER MIDDLE SCHOOL",1,0,50,23,5,19,2,19,46,54,56,0,0,0,0
"1336","280213020001","JAMES A DEVER SCHOOL",5,0,16,25,15,42,1,15,48,52,24,0,0,1,0
"1337","280213020002","HOWELL ROAD SCHOOL",8,1,36,21,32,8,2,11,48,52,51,0,0,0,0
"1338","280213020003","WHEELER AVENUE SCHOOL",3,1,22,37,22,14,4,12,51,49,36,0,0,0,0
"1339","280213020004","WILLOW ROAD SCHOOL",5,1,9,27,20,41,3,19,46,54,27,0,0,0,0
"1340","280214030001","FRANKLIN EARLY CHILDHOOD CENTER",7,1,9,17,11,58,4,14,53,47,25,0,0,0,0
"1341","280214030002","HEWLETT ELEMENTARY SCHOOL",3,0,7,18,10,62,2,18,47,53,21,0,1,0,0
"1342","280214030003","OGDEN ELEMENTARY SCHOOL",5,0,11,16,13,59,1,12,47,53,24,0,1,0,0
"1343","280214030006","WOODMERE MIDDLE SCHOOL",1,0,7,15,9,65,3,14,45,55,26,0,2,0,0
"1344","280214030007","GEORGE W HEWLETT HIGH SCHOOL",2,0,9,12,10,67,2,14,47,53,25,0,1,0,0
"1345","280215030002","2 SCHOOL",30,0,14,67,6,13,0,18,51,49,83,0,1,0,0
"1346","280215030005","5 SCHOOL",25,1,18,65,5,11,1,14,50,50,82,0,0,0,0
"1347","280215030007","LAWRENCE SENIOR HIGH SCHOOL",16,0,22,56,5,16,1,18,46,54,71,0,1,0,0
"1348","280215030008","LAWRENCE MIDDLE SCHOOL",15,1,21,59,4,15,1,17,46,54,78,0,0,0,0
"1349","280216020001","ALDEN TERRACE SCHOOL",7,0,53,21,20,2,4,13,46,54,64,0,0,0,0
"1350","280216020002","CLARA H CARLSON SCHOOL",11,0,39,34,25,1,1,11,51,49,64,0,1,0,0
"1351","280216020003","COVERT AVENUE SCHOOL",11,0,15,43,25,12,4,11,47,53,64,0,0,0,0
"1352","280216020004","DUTCH BROADWAY SCHOOL",7,0,63,19,14,1,3,14,51,49,60,0,0,0,0
"1353","280216020006","GOTHAM AVENUE SCHOOL",9,0,54,30,13,2,2,8,51,49,67,0,0,0,0
"1354","280216020007","STEWART MANOR SCHOOL",4,1,23,26,22,24,4,15,48,52,39,0,0,0,0
"1355","280217020001","JOHN STREET SCHOOL",2,1,2,22,11,64,1,19,48,52,17,0,1,0,0
"1356","280217020003","POLK STREET SCHOOL",3,0,3,25,13,56,2,9,49,51,20,0,0,0,0
"1357","280217020004","WASHINGTON STREET SCHOOL",4,1,2,25,11,60,1,17,47,53,21,0,1,0,0
"1358","280218030001","HEMLOCK SCHOOL",2,0,1,10,6,80,2,14,45,55,2,0,0,0,0
"1359","280218030002","HOMESTEAD SCHOOL",2,0,0,4,9,84,2,13,51,49,0,0,0,0,0
"1360","280218030003","LOCUST SCHOOL",6,0,0,9,14,75,2,20,48,52,4,0,0,0,0
"1361","280218030004","STRATFORD AVENUE SCHOOL",1,0,0,6,4,84,5,14,51,49,2,0,0,0,0
"1362","280218030005","STEWART SCHOOL",1,0,1,4,8,85,1,16,50,50,4,0,0,0,0
"1363","280218030006","GARDEN CITY MIDDLE SCHOOL",0,0,1,4,6,87,3,13,50,50,4,0,0,0,0
"1364","280218030007","GARDEN CITY HIGH SCHOOL",0,0,1,6,6,86,0,10,53,47,5,0,0,0,0
"1365","280219030001","RHAME AVENUE ELEMENTARY SCHOOL",0,0,3,27,4,62,3,18,52,48,29,0,0,0,0
"1366","280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL",2,0,3,27,4,63,2,15,49,51,37,0,0,0,0
"1367","280219030004","CENTRE AVENUE ELEMENTARY SCHOOL",5,0,3,26,6,61,4,4,54,46,33,0,1,0,0
"1368","280220030001","KINDERGARTEN CENTER",5,0,4,16,4,69,7,12,50,50,7,0,0,0,0
"1369","280220030002","MARION STREET SCHOOL",1,0,6,19,5,67,3,18,47,53,12,0,0,0,0
"1370","280220030003","WAVERLY PARK SCHOOL",0,1,4,11,7,77,0,12,47,53,9,0,1,0,0
"1371","280220030004","WEST END SCHOOL",4,0,3,24,8,61,3,13,53,47,18,0,0,0,0
"1372","280220030005","LYNBROOK NORTH MIDDLE SCHOOL",3,1,3,25,6,61,3,15,42,58,22,0,1,0,0
"1373","280220030006","LYNBROOK SOUTH MIDDLE SCHOOL",1,0,4,12,5,78,1,12,51,49,16,0,1,0,0
"1374","280220030007","LYNBROOK SENIOR HIGH SCHOOL",2,0,6,16,7,70,1,16,48,52,20,0,1,0,0
"1375","280221030001","SOUTH SIDE HIGH SCHOOL",1,0,7,12,3,76,2,15,48,52,18,0,1,0,0
"1376","280221030002","SOUTH SIDE MIDDLE SCHOOL",1,0,7,14,2,74,3,16,50,50,15,0,1,0,0
"1377","280221030003","WATSON SCHOOL",2,0,12,16,3,67,3,14,52,48,22,0,2,0,0
"1378","280221030004","RIVERSIDE SCHOOL",4,0,5,32,1,56,5,14,41,59,23,0,0,0,0
"1379","280221030005","HEWITT SCHOOL",0,0,6,9,1,81,3,11,49,51,8,0,0,0,0
"1380","280221030006","WILLIAM S COVERT SCHOOL",4,0,7,19,2,68,4,15,47,53,15,0,0,0,0
"1381","280221030008","WILSON SCHOOL",2,0,2,13,5,77,4,10,47,53,7,0,0,0,0
"1382","280222020001","FLORAL PARK-BELLEROSE SCHOOL",2,0,3,13,15,67,2,13,51,49,11,0,0,0,0
"1383","280222020002","JOHN LEWIS CHILDS SCHOOL",3,0,4,23,20,50,2,15,46,54,22,0,0,0,0
"1384","280223030001","FOREST LAKE SCHOOL",0,0,0,11,3,82,4,16,47,53,6,0,0,0,0
"1385","280223030002","MANDALAY SCHOOL",1,0,1,6,3,89,1,8,51,49,8,0,0,0,0
"1386","280223030004","WANTAGH SCHOOL",2,0,0,8,3,84,4,15,50,50,6,0,0,0,0
"1387","280223030005","WANTAGH SENIOR HIGH SCHOOL",0,0,0,6,3,89,1,13,52,48,8,0,0,0,0
"1388","280223030006","WANTAGH MIDDLE SCHOOL",1,0,1,8,3,86,3,15,48,52,9,0,0,0,0
"1389","280224020001","BROOKLYN AVENUE SCHOOL",11,0,22,46,12,17,2,8,46,54,54,0,0,0,0
"1390","280224020003","ROBERT W CARBONARO SCHOOL",7,0,24,39,18,16,3,11,50,50,41,0,0,0,0
"1391","280224020004","WILLIAM L BUCK SCHOOL",7,0,23,37,15,21,4,11,49,51,38,0,0,0,0
"1392","280225020001","BIRCH SCHOOL",1,0,3,8,4,84,1,15,49,51,6,0,0,0,0
"1393","280225020002","NORMAN J LEVY LAKESIDE SCHOOL",1,0,1,2,4,92,1,15,47,53,5,0,0,0,0
"1394","280225020003","CHATTERTON SCHOOL",2,0,1,8,7,83,1,13,51,49,9,0,0,0,0
"1395","280226030002","ISLAND TREES MIDDLE SCHOOL",1,0,1,20,12,67,0,10,48,52,27,0,0,0,0
"1396","280226030003","MICHAEL F STOKES SCHOOL",3,1,2,23,12,62,1,9,50,50,25,0,0,0,0
"1397","280226030004","J FRED SPARKE SCHOOL",8,0,2,19,14,61,3,13,46,54,22,0,0,0,0
"1398","280226030006","ISLAND TREES HIGH SCHOOL",2,0,2,18,9,71,0,12,51,49,25,0,0,0,0
"1399","280227030002","CORNWELL AVENUE SCHOOL",13,0,18,46,9,23,5,17,53,47,51,0,1,1,0
"1400","280227030003","CHESTNUT STREET SCHOOL",19,0,14,50,9,23,3,22,44,56,42,0,0,0,0
"1401","280227030004","WEST HEMPSTEAD MIDDLE SCHOOL",7,0,21,46,7,22,4,18,45,55,51,0,1,0,0
"1402","280227030005","WEST HEMPSTEAD HIGH SCHOOL",8,0,22,42,7,27,2,15,45,55,52,0,1,0,0
