"","ENTITY_CD","ENTITY_NAME","YEAR","ATTENDANCE_RATE"
"4840","580903020000","QUOGUE UNION FREE SCHOOL DISTRICT",2019,97
"4841","580903020001","QUOGUE ELEMENTARY SCHOOL",2019,97
"4842","580905020000","HAMPTON BAYS UNION FREE SCHOOL DISTRICT",2019,95
"4843","580905020001","HAMPTON BAYS HIGH SCHOOL",2019,95
"4844","580905020002","HAMPTON BAYS ELEMENTARY SCHOOL",2019,95
"4845","580905020004","HAMPTON BAYS MIDDLE SCHOOL",2019,96
"4846","580906030000","SOUTHAMPTON UNION FREE SCHOOL DISTRICT",2019,95
"4847","580906030001","SOUTHAMPTON ELEMENTARY SCHOOL",2019,95
"4848","580906030002","SOUTHAMPTON INTERMEDIATE SCHOOL",2019,95
"4849","580906030003","SOUTHAMPTON HIGH SCHOOL",2019,94
"4850","580909020000","BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT",2019,94
"4851","580909020001","BRIDGEHAMPTON SCHOOL",2019,94
"4852","580910080000","SAGAPONACK COMMON SCHOOL DISTRICT",2019,92
"4853","580910080001","SAGAPONACK SCHOOL",2019,92
"4854","580912060000","EASTPORT-SOUTH MANOR CSD",2019,95
"4855","580912060001","EASTPORT-SOUTH MANOR JUNIOR SENIOR HIGH SCHOOL",2019,95
"4856","580912060002","EASTPORT ELEMENTARY SCHOOL",2019,95
"4857","580912060003","SOUTH STREET SCHOOL",2019,95
"4858","580912060004","DAYTON AVENUE SCHOOL",2019,95
"4859","580912060005","TUTTLE AVENUE SCHOOL",2019,95
"4860","580913080000","TUCKAHOE COMMON SCHOOL DISTRICT",2019,96
"4861","580913080001","TUCKAHOE SCHOOL",2019,96
"4862","580917020000","EAST QUOGUE UNION FREE SCHOOL DISTRICT",2019,94
"4863","580917020001","EAST QUOGUE SCHOOL",2019,94
"4864","581002020000","OYSTERPONDS UNION FREE SCHOOL DISTRICT",2019,93
"4865","581002020001","OYSTERPONDS ELEMENTARY SCHOOL",2019,93
"4866","581004020000","FISHERS ISLAND UNION FREE SCHOOL DISTRICT",2019,96
"4867","581004020001","FISHERS ISLAND SCHOOL",2019,96
"4868","581005020000","SOUTHOLD UNION FREE SCHOOL DISTRICT",2019,95
"4869","581005020002","SOUTHOLD ELEMENTARY SCHOOL",2019,95
"4870","581005020003","SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL",2019,95
"4871","581010020000","GREENPORT UNION FREE SCHOOL DISTRICT",2019,94
"4872","581010020001","GREENPORT HIGH SCHOOL",2019,94
"4873","581010020002","GREENPORT ELEMENTARY SCHOOL",2019,95
"4874","581012020000","MATTITUCK-CUTCHOGUE UNION FREE SCHOOL DISTRICT",2019,95
"4875","581012020001","MATTITUCK JUNIOR-SENIOR HIGH SCHOOL",2019,95
"4876","581012020002","MATTITUCK-CUTCHOGUE ELEMENTARY SCHOOL",2019,95
"4877","581015080000","NEW SUFFOLK COMMON SCHOOL DISTRICT",2019,95
"4878","581015080001","NEW SUFFOLK SCHOOL",2019,95
"4879","590501060000","FALLSBURG CENTRAL SCHOOL DISTRICT",2019,93
"4880","590501060002","FALLSBURG JUNIOR SENIOR HIGH SCHOOL",2019,92
"4881","590501060003","BENJAMIN COSOR ELEMENTARY SCHOOL",2019,93
"4882","590801040000","ELDRED CENTRAL SCHOOL DISTRICT",2019,93
"4883","590801040001","ELDRED JUNIOR-SENIOR HIGH SCHOOL",2019,93
"4884","590801040002","GEORGE ROSS MACKENZIE ELEMENTARY SCHOOL",2019,94
"4885","590901060000","LIBERTY CENTRAL SCHOOL DISTRICT",2019,92
"4886","590901060005","LIBERTY ELEMENTARY SCHOOL",2019,92
"4887","590901060006","LIBERTY MIDDLE/HIGH SCHOOL",2019,90
"4888","590901060008","LIBERTY MIDDLE SCHOOL",2019,93
"4889","591201040000","TRI-VALLEY CENTRAL SCHOOL DISTRICT",2019,92
"4890","591201040002","TRI-VALLEY ELEMENTARY SCHOOL",2019,93
"4891","591201040003","TRI-VALLEY SECONDARY SCHOOL",2019,91
"4892","591301040000","ROSCOE CENTRAL SCHOOL DISTRICT",2019,94
"4893","591301040001","ROSCOE CENTRAL SCHOOL",2019,94
"4894","591302040000","LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT",2019,94
"4895","591302040003","LIVINGSTON MANOR ELEMENTARY SCHOOL",2019,94
"4896","591302040004","LIVINGSTON MANOR HIGH SCHOOL",2019,93
"4897","591401060000","MONTICELLO CENTRAL SCHOOL DISTRICT",2019,91
"4898","591401060002","EMMA C CHASE SCHOOL",2019,94
"4899","591401060003","GEORGE L COOKE SCHOOL",2019,91
"4900","591401060004","KENNETH L RUTHERFORD SCHOOL",2019,92
"4901","591401060005","MONTICELLO HIGH SCHOOL",2019,90
"4902","591401060006","ROBERT J KAISER MIDDLE SCHOOL",2019,92
"4903","591502040000","SULLIVAN WEST CENTRAL SCHOOL DISTRICT",2019,93
"4904","591502040003","SULLIVAN WEST ELEMENTARY SCHOOL",2019,94
"4905","591502040004","SULLIVAN WEST HIGH SCHOOL AT LAKE HUNTINGTON",2019,92
"4906","600101060000","WAVERLY CENTRAL SCHOOL DISTRICT",2019,94
"4907","600101060002","ELM STREET ELEMENTARY SCHOOL",2019,95
"4908","600101060004","LINCOLN STREET ELEMENTARY SCHOOL",2019,94
"4909","600101060005","WAVERLY MIDDLE SCHOOL",2019,94
"4910","600101060006","WAVERLY HIGH SCHOOL",2019,92
"4911","600301040000","CANDOR CENTRAL SCHOOL DISTRICT",2019,95
"4912","600301040002","CANDOR JUNIOR-SENIOR HIGH SCHOOL",2019,94
"4913","600301040003","CANDOR ELEMENTARY SCHOOL",2019,95
"4914","600402040000","NEWARK VALLEY CENTRAL SCHOOL DISTRICT",2019,95
"4915","600402040001","NEWARK VALLEY MIDDLE SCHOOL",2019,97
"4916","600402040003","NATHAN T HALL SCHOOL",2019,95
"4917","600402040004","NEWARK VALLEY SENIOR HIGH SCHOOL",2019,94
"4918","600601060000","OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT",2019,95
"4919","600601060001","APALACHIN ELEMENTARY SCHOOL",2019,95
"4920","600601060002","OWEGO ELEMENTARY SCHOOL",2019,95
"4921","600601060006","OWEGO-APALACHIN MIDDLE SCHOOL",2019,95
"4922","600601060007","OWEGO FREE ACADEMY",2019,96
"4923","600801040000","SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT",2019,94
"4924","600801040001","SPENCER-VAN ETTEN MIDDLE SCHOOL",2019,95
"4925","600801040002","SPENCER-VAN ETTEN HIGH SCHOOL",2019,93
"4926","600801040003","SPENCER-VAN ETTEN ELEMENTARY SCHOOL",2019,95
"4927","600903040000","TIOGA CENTRAL SCHOOL DISTRICT",2019,95
"4928","600903040001","TIOGA SENIOR HIGH SCHOOL",2019,95
"4929","600903040003","TIOGA ELEMENTARY SCHOOL",2019,95
"4930","600903040004","TIOGA MIDDLE SCHOOL",2019,95
"4931","610301060000","DRYDEN CENTRAL SCHOOL DISTRICT",2019,95
"4932","610301060001","DRYDEN ELEMENTARY SCHOOL",2019,95
"4933","610301060003","DRYDEN HIGH SCHOOL",2019,94
"4934","610301060006","CASSAVANT ELEMENTARY SCHOOL",2019,96
"4935","610301060007","FREEVILLE ELEMENTARY SCHOOL",2019,96
"4936","610301060008","DRYDEN MIDDLE SCHOOL",2019,95
"4937","610327020000","GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT",2019,94
"4938","610327020002","GEORGE JUNIOR REPUBLIC SCHOOL",2019,94
"4939","610501040000","GROTON CENTRAL SCHOOL DISTRICT",2019,95
"4940","610501040001","GROTON JUNIOR/SENIOR HIGH SCHOOL",2019,95
"4941","610501040002","GROTON ELEMENTARY SCHOOL",2019,96
"4942","610600010000","ITHACA CITY SCHOOL DISTRICT",2019,94
"4943","610600010001","BELLE SHERMAN SCHOOL",2019,95
"4944","610600010002","CAROLINE ELEMENTARY SCHOOL",2019,95
"4945","610600010003","CAYUGA HEIGHTS ELEMENTARY SCHOOL",2019,94
"4946","610600010004","BEVERLY J MARTIN ELEMENTARY SCHOOL",2019,93
"4947","610600010007","ENFIELD SCHOOL",2019,92
"4948","610600010008","FALL CREEK ELEMENTARY SCHOOL",2019,95
"4949","610600010011","NORTHEAST SCHOOL",2019,95
"4950","610600010012","SOUTH HILL SCHOOL",2019,96
"4951","610600010014","BOYNTON MIDDLE SCHOOL",2019,94
"4952","610600010015","DEWITT MIDDLE SCHOOL",2019,94
"4953","610600010017","ITHACA SENIOR HIGH SCHOOL",2019,94
"4954","610600010019","LEHMAN ALTERNATIVE COMMUNITY SCHOOL",2019,92
"4955","610600860944","NEW ROOTS CHARTER SCHOOL",2019,86
"4956","610801040000","LANSING CENTRAL SCHOOL DISTRICT",2019,96
"4957","610801040001","RAYMOND C BUCKLEY ELEMENTARY SCHOOL",2019,96
"4958","610801040002","LANSING HIGH SCHOOL",2019,95
"4959","610801040003","LANSING MIDDLE SCHOOL",2019,96
"4960","610901040000","NEWFIELD CENTRAL SCHOOL DISTRICT",2019,94
"4961","610901040002","NEWFIELD ELEMENTARY SCHOOL",2019,95
"4962","610901040003","NEWFIELD SENIOR HIGH SCHOOL",2019,94
"4963","610901040004","NEWFIELD MIDDLE SCHOOL",2019,95
"4964","611001040000","TRUMANSBURG CENTRAL SCHOOL DISTRICT",2019,95
"4965","611001040001","RUSSELL I DOIG MIDDLE SCHOOL",2019,94
"4966","611001040002","CHARLES O DICKERSON HIGH SCHOOL",2019,95
"4967","611001040003","TRUMANSBURG ELEMENTARY SCHOOL",2019,95
"4968","620600010000","KINGSTON CITY SCHOOL DISTRICT",2019,92
"4969","620600010011","CHAMBERS SCHOOL",2019,94
"4970","620600010012","GEORGE WASHINGTON SCHOOL",2019,92
"4971","620600010013","ERNEST C MYER SCHOOL",2019,95
"4972","620600010014","JOHN F KENNEDY SCHOOL",2019,91
"4973","620600010015","E R CROSBY ELEMENTARY SCHOOL",2019,94
"4974","620600010017","ROBERT R GRAVES SCHOOL",2019,95
"4975","620600010020","J WATSON BAILEY MIDDLE SCHOOL",2019,93
"4976","620600010022","KINGSTON HIGH SCHOOL",2019,90
"4977","620600010024","HARRY L EDSON SCHOOL",2019,94
"4978","620600010025","M CLIFFORD MILLER MIDDLE SCHOOL",2019,92
"4979","620803040000","HIGHLAND CENTRAL SCHOOL DISTRICT",2019,94
"4980","620803040001","HIGHLAND ELEMENTARY SCHOOL",2019,94
"4981","620803040002","HIGHLAND HIGH SCHOOL",2019,94
"4982","620803040003","HIGHLAND MIDDLE SCHOOL",2019,95
"4983","620901060000","RONDOUT VALLEY CENTRAL SCHOOL DISTRICT",2019,93
"4984","620901060001","RONDOUT VALLEY HIGH SCHOOL",2019,91
"4985","620901060002","MARBLETOWN ELEMENTARY SCHOOL",2019,94
"4986","620901060003","KERHONKSON ELEMENTARY SCHOOL",2019,93
"4987","620901060008","RONDOUT VALLEY JUNIOR HIGH SCHOOL",2019,94
"4988","620901060009","RONDOUT VALLEY INTERMEDIATE SCHOOL",2019,93
"4989","621001060000","MARLBORO CENTRAL SCHOOL DISTRICT",2019,94
"4990","621001060004","MARLBORO MIDDLE SCHOOL",2019,94
"4991","621001060005","MARLBORO CENTRAL HIGH SCHOOL",2019,93
"4992","621001060006","MARLBORO ELEMENTARY SCHOOL",2019,94
"4993","621101060000","NEW PALTZ CENTRAL SCHOOL DISTRICT",2019,94
"4994","621101060001","DUZINE SCHOOL",2019,95
"4995","621101060002","LENAPE ELEMENTARY SCHOOL",2019,95
"4996","621101060004","NEW PALTZ MIDDLE SCHOOL",2019,93
"4997","621101060005","NEW PALTZ SENIOR HIGH SCHOOL",2019,92
"4998","621201060000","ONTEORA CENTRAL SCHOOL DISTRICT",2019,94
"4999","621201060001","REGINALD BENNETT ELEMENTARY SCHOOL",2019,94
"5000","621201060002","PHOENICIA ELEMENTARY SCHOOL",2019,93
"5001","621201060004","WOODSTOCK ELEMENTARY SCHOOL",2019,94
"5002","621201060005","ONTEORA HIGH SCHOOL",2019,94
"5003","621201060006","ONTEORA MIDDLE SCHOOL",2019,95
"5004","621601060000","SAUGERTIES CENTRAL SCHOOL DISTRICT",2019,95
"5005","621601060001","RICCARDI ELEMENTARY SCHOOL",2019,95
"5006","621601060002","MORSE SCHOOL",2019,95
"5007","621601060003","CAHILL SCHOOL",2019,93
"5008","621601060004","MOUNT MARION ELEMENTARY SCHOOL",2019,93
"5009","621601060005","SAUGERTIES JUNIOR HIGH SCHOOL",2019,96
"5010","621601060007","SAUGERTIES SENIOR HIGH SCHOOL",2019,95
"5011","621801060000","WALLKILL CENTRAL SCHOOL DISTRICT",2019,94
"5012","621801060001","LEPTONDALE ELEMENTARY SCHOOL",2019,95
"5013","621801060003","OSTRANDER ELEMENTARY SCHOOL",2019,94
"5014","621801060004","PLATTEKILL ELEMENTARY SCHOOL",2019,95
"5015","621801060005","WALLKILL SENIOR HIGH SCHOOL",2019,92
"5016","621801060006","JOHN G BORDEN MIDDLE SCHOOL",2019,95
"5017","622002060000","ELLENVILLE CENTRAL SCHOOL DISTRICT",2019,91
"5018","622002060002","ELLENVILLE ELEMENTARY SCHOOL",2019,92
"5019","622002060004","ELLENVILLE HIGH SCHOOL",2019,91
"5020","622002060005","ELLENVILLE MIDDLE SCHOOL",2019,91
"5021","630101040000","BOLTON CENTRAL SCHOOL DISTRICT",2019,95
"5022","630101040001","BOLTON CENTRAL SCHOOL",2019,95
"5023","630202040000","NORTH WARREN CENTRAL SCHOOL DISTRICT",2019,95
"5024","630202040001","NORTH WARREN CENTRAL SCHOOL",2019,95
"5025","630300010000","GLENS FALLS CITY SCHOOL DISTRICT",2019,93
"5026","630300010001","BIG CROSS STREET SCHOOL",2019,95
"5027","630300010003","JACKSON HEIGHTS SCHOOL",2019,94
"5028","630300010004","KENSINGTON ROAD SCHOOL",2019,96
"5029","630300010006","GLENS FALLS MIDDLE SCHOOL",2019,94
"5030","630300010007","GLENS FALLS SENIOR HIGH SCHOOL",2019,90
"5031","630601040000","JOHNSBURG CENTRAL SCHOOL DISTRICT",2019,94
"5032","630601040001","JOHNSBURG CENTRAL SCHOOL",2019,94
"5033","630701040000","LAKE GEORGE CENTRAL SCHOOL DISTRICT",2019,95
"5034","630701040002","LAKE GEORGE ELEMENTARY SCHOOL",2019,96
"5035","630701040003","LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL",2019,95
"5036","630801040000","HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT",2019,94
"5037","630801040001","HADLEY-LUZERNE HIGH SCHOOL",2019,93
"5038","630801040003","STUART M TOWNSEND MIDDLE SCHOOL",2019,94
"5039","630902030000","QUEENSBURY UNION FREE SCHOOL DISTRICT",2019,95
"5040","630902030001","QUEENSBURY ELEMENTARY SCHOOL",2019,95
"5041","630902030002","QUEENSBURY SENIOR HIGH SCHOOL",2019,95
"5042","630902030003","QUEENSBURY MIDDLE SCHOOL",2019,95
"5043","630902030004","WILLIAM H BARTON INTERMEDIATE SCHOOL",2019,95
"5044","630918080000","GLENS FALLS COMMON SCHOOL DISTRICT",2019,94
"5045","630918080001","ABRAHAM WING SCHOOL",2019,94
"5046","631201040000","WARRENSBURG CENTRAL SCHOOL DISTRICT",2019,94
"5047","631201040001","WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL",2019,94
"5048","631201040002","WARRENSBURG ELEMENTARY SCHOOL",2019,94
"5049","640101040000","ARGYLE CENTRAL SCHOOL DISTRICT",2019,95
"5050","640101040001","ARGYLE JUNIOR/SENIOR HIGH SCHOOL",2019,94
"5051","640101040002","ARGYLE ELEMENTARY SCHOOL",2019,95
"5052","640502040000","FORT ANN CENTRAL SCHOOL DISTRICT",2019,95
"5053","640502040001","FORT ANN CENTRAL SCHOOL",2019,94
"5054","640502040002","FORT ANN ELEMENTARY SCHOOL",2019,95
"5055","640601020000","FORT EDWARD UNION FREE SCHOOL DISTRICT",2019,94
"5056","640601020001","FORT EDWARD SCHOOL",2019,94
"5057","640701040000","GRANVILLE CENTRAL SCHOOL DISTRICT",2019,95
"5058","640701040002","MARY J TANNER PRIMARY SCHOOL",2019,95
"5059","640701040003","GRANVILLE JUNIOR-SENIOR HIGH SCHOOL",2019,94
"5060","640701040004","GRANVILLE ELEMENTARY SCHOOL",2019,96
"5061","640801040000","GREENWICH CENTRAL SCHOOL DISTRICT",2019,95
"5062","640801040002","GREENWICH JUNIOR-SENIOR HIGH SCHOOL",2019,94
"5063","640801040003","GREENWICH ELEMENTARY SCHOOL",2019,96
"5064","641001040000","HARTFORD CENTRAL SCHOOL DISTRICT",2019,96
"5065","641001040001","HARTFORD MIDDLE/HIGH SCHOOL",2019,96
"5066","641001040002","FLOYD HARWOOD ELEMENTARY SCHOOL",2019,96
"5067","641301060000","HUDSON FALLS CENTRAL SCHOOL DISTRICT",2019,93
"5068","641301060001","HUDSON FALLS HIGH SCHOOL",2019,90
"5069","641301060002","HUDSON FALLS MIDDLE SCHOOL",2019,93
"5070","641301060003","MARGARET MURPHY KINDERGARTEN CENTER",2019,94
"5071","641301060004","HUDSON FALLS INTERMEDIATE SCHOOL",2019,95
"5072","641301060005","HUDSON FALLS PRIMARY SCHOOL",2019,95
"5073","641401040000","PUTNAM CENTRAL SCHOOL DISTRICT",2019,95
"5074","641401040001","PUTNAM CENTRAL SCHOOL",2019,95
"5075","641501040000","SALEM CENTRAL SCHOOL DISTRICT",2019,95
"5076","641501040001","SALEM HIGH SCHOOL",2019,95
"5077","641501040002","SALEM ELEMENTARY SCHOOL",2019,95
"5078","641610040000","CAMBRIDGE CENTRAL SCHOOL DISTRICT",2019,95
"5079","641610040002","CAMBRIDGE ELEMENTARY SCHOOL",2019,96
"5080","641610040003","CAMBRIDGE JUNIOR-SENIOR HIGH SCHOOL",2019,95
"5081","641701060000","WHITEHALL CENTRAL SCHOOL DISTRICT",2019,94
"5082","641701060001","WHITEHALL ELEMENTARY SCHOOL",2019,94
"5083","641701060002","WHITEHALL JUNIOR-SENIOR HIGH SCHOOL",2019,94
"5084","650101060000","NEWARK CENTRAL SCHOOL DISTRICT",2019,94
"5085","650101060001","PERKINS ELEMENTARY SCHOOL",2019,95
"5086","650101060002","NORMAN R KELLEY INTERMEDIATE SCHOOL",2019,95
"5087","650101060003","LINCOLN ELEMENTARY SCHOOL",2019,95
"5088","650101060005","NEWARK MIDDLE SCHOOL",2019,95
"5089","650101060006","NEWARK SENIOR HIGH SCHOOL",2019,92
"5090","650301040000","CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT",2019,94
"5091","650301040002","CLYDE-SAVANNAH ELEMENTARY SCHOOL",2019,95
"5092","650301040003","CLYDE-SAVANNAH HIGH SCHOOL",2019,92
"5093","650301040004","CLYDE-SAVANNAH MIDDLE SCHOOL",2019,94
"5094","650501040000","LYONS CENTRAL SCHOOL DISTRICT",2019,94
"5095","650501040001","LYONS ELEMENTARY SCHOOL",2019,95
"5096","650501040002","LYONS SENIOR HIGH SCHOOL",2019,92
"5097","650501040003","LYONS MIDDLE SCHOOL",2019,96
"5098","650701040000","MARION CENTRAL SCHOOL DISTRICT",2019,95
"5099","650701040001","MARION ELEMENTARY SCHOOL",2019,96
"5100","650701040002","MARION JUNIOR-SENIOR HIGH SCHOOL",2019,95
"5101","650801060000","WAYNE CENTRAL SCHOOL DISTRICT",2019,96
"5102","650801060001","ONTARIO ELEMENTARY SCHOOL",2019,96
"5103","650801060003","WAYNE SENIOR HIGH SCHOOL",2019,94
"5104","650801060004","ONTARIO PRIMARY SCHOOL",2019,96
"5105","650801060005","WAYNE CENTRAL MIDDLE SCHOOL",2019,96
"5106","650901060000","PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT",2019,95
"5107","650901060001","PALMYRA-MACEDON SENIOR HIGH SCHOOL",2019,94
"5108","650901060002","PALMYRA-MACEDON INTERMEDIATE SCHOOL",2019,96
"5109","650901060003","PALMYRA-MACEDON PRIMARY SCHOOL",2019,95
"5110","650901060004","PALMYRA-MACEDON MIDDLE SCHOOL",2019,96
"5111","650902040000","GANANDA CENTRAL SCHOOL DISTRICT",2019,96
"5112","650902040001","RUBEN A CIRILLO HIGH SCHOOL",2019,95
"5113","650902040002","RICHARD MANN ELEMENTARY SCHOOL",2019,97
"5114","650902040003","GANANDA MIDDLE SCHOOL",2019,96
"5115","651201060000","SODUS CENTRAL SCHOOL DISTRICT",2019,94
"5116","651201060001","SODUS ELEMENTARY SCHOOL",2019,94
"5117","651201060003","SODUS JR/SR HIGH SCHOOL",2019,93
"5118","651201060004","SODUS INTERMEDIATE SCHOOL",2019,95
"5119","651402040000","WILLIAMSON CENTRAL SCHOOL DISTRICT",2019,96
"5120","651402040001","WILLIAMSON MIDDLE SCHOOL",2019,96
"5121","651402040002","WILLIAMSON SENIOR HIGH SCHOOL",2019,94
"5122","651402040003","WILLIAMSON ELEMENTARY SCHOOL",2019,96
"5123","651501060000","NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT",2019,93
"5124","651501060002","NORTH ROSE-WOLCOTT ELEMENTARY SCHOOL",2019,94
"5125","651501060004","NORTH ROSE-WOLCOTT MIDDLE SCHOOL",2019,95
"5126","651501060005","NORTH ROSE-WOLCOTT HIGH SCHOOL",2019,91
"5127","651503040000","RED CREEK CENTRAL SCHOOL DISTRICT",2019,95
"5128","651503040002","MARGARET W CUYLER ELEMENTARY SCHOOL",2019,95
"5129","651503040003","RED CREEK HIGH SCHOOL",2019,94
"5130","651503040004","RED CREEK MIDDLE SCHOOL",2019,96
"5131","660101030000","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT",2019,96
"5132","660101030001","INCREASE MILLER ELEMENTARY SCHOOL",2019,95
"5133","660101030002","KATONAH ELEMENTARY SCHOOL",2019,95
"5134","660101030004","JOHN JAY HIGH SCHOOL",2019,96
"5135","660101030005","JOHN JAY MIDDLE SCHOOL",2019,96
"5136","660101030006","MEADOW POND ELEMENTARY SCHOOL",2019,95
"5137","660102060000","BEDFORD CENTRAL SCHOOL DISTRICT",2019,96
"5138","660102060001","BEDFORD VILLAGE ELEMENTARY SCHOOL",2019,96
"5139","660102060002","BEDFORD HILLS ELEMENTARY SCHOOL",2019,96
"5140","660102060003","MOUNT KISCO ELEMENTARY SCHOOL",2019,96
"5141","660102060004","POUND RIDGE ELEMENTARY SCHOOL",2019,96
"5142","660102060005","FOX LANE MIDDLE SCHOOL",2019,95
"5143","660102060006","FOX LANE HIGH SCHOOL",2019,96
"5144","660102060007","WEST PATENT ELEMENTARY SCHOOL",2019,96
"5145","660202030000","CROTON-HARMON UNION FREE SCHOOL DISTRICT",2019,96
"5146","660202030001","CARRIE E TOMPKINS SCHOOL",2019,96
"5147","660202030002","PIERRE VAN CORTLANDT SCHOOL",2019,96
"5148","660202030003","CROTON-HARMON HIGH SCHOOL",2019,97
"5149","660203060000","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT",2019,97
"5150","660203060002","FRANK G LINDSEY ELEMENTARY SCHOOL",2019,99
"5151","660203060005","HENDRICK HUDSON HIGH SCHOOL",2019,95
"5152","660203060006","FURNACE WOODS ELEMENTARY SCHOOL",2019,99
"5153","660203060007","BLUE MOUNTAIN MIDDLE SCHOOL",2019,96
"5154","660203060008","BUCHANAN-VERPLANCK ELEMENTARY SCHOOL",2019,98
"5155","660301030000","EASTCHESTER UNION FREE SCHOOL DISTRICT",2019,96
"5156","660301030001","ANNE HUTCHINSON SCHOOL",2019,96
"5157","660301030003","GREENVALE SCHOOL",2019,96
"5158","660301030004","WAVERLY EARLY CHILDHOOD CENTER",2019,95
"5159","660301030005","EASTCHESTER MIDDLE SCHOOL",2019,95
"5160","660301030006","EASTCHESTER SENIOR HIGH SCHOOL",2019,97
"5161","660302030000","TUCKAHOE UNION FREE SCHOOL DISTRICT",2019,96
"5162","660302030001","WILLIAM E COTTLE SCHOOL",2019,96
"5163","660302030002","TUCKAHOE HIGH SCHOOL",2019,95
"5164","660302030003","TUCKAHOE MIDDLE SCHOOL",2019,96
"5165","660303030000","BRONXVILLE UNION FREE SCHOOL DISTRICT",2019,97
"5166","660303030002","BRONXVILLE HIGH SCHOOL",2019,97
"5167","660303030003","BRONXVILLE ELEMENTARY SCHOOL",2019,97
"5168","660303030004","BRONXVILLE MIDDLE SCHOOL",2019,97
"5169","660401030000","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS",2019,95
"5170","660401030001","JOHN PAULDING SCHOOL",2019,93
"5171","660401030002","W L MORSE SCHOOL",2019,94
"5172","660401030003","SLEEPY HOLLOW HIGH SCHOOL",2019,94
"5173","660401030006","WASHINGTON IRVING INTERM SCHOOL",2019,96
"5174","660401030007","SLEEPY HOLLOW MIDDLE SCHOOL",2019,96
"5175","660402020000","IRVINGTON UNION FREE SCHOOL DISTRICT",2019,96
"5176","660402020001","IRVINGTON HIGH SCHOOL",2019,95
"5177","660402020002","MAIN STREET SCHOOL SCHOOL (4-5)",2019,96
"5178","660402020003","IRVINGTON MIDDLE SCHOOL",2019,97
"5179","660402020004","DOWS LANE (K-3) SCHOOL",2019,96
"5180","660403030000","DOBBS FERRY UNION FREE SCHOOL DISTRICT",2019,95
"5181","660403030001","SPRINGHURST ELEMENTARY SCHOOL",2019,96
"5182","660403030002","DOBBS FERRY HIGH SCHOOL",2019,95
"5183","660403030003","DOBBS FERRY MIDDLE SCHOOL",2019,95
"5184","660404030000","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT",2019,96
"5185","660404030001","HILLSIDE ELEMENTARY SCHOOL",2019,96
"5186","660404030002","FARRAGUT MIDDLE SCHOOL",2019,97
"5187","660404030003","HASTINGS HIGH SCHOOL",2019,96
"5188","660405030000","ARDSLEY UNION FREE SCHOOL DISTRICT",2019,96
"5189","660405030001","ARDSLEY HIGH SCHOOL",2019,96
"5190","660405030002","ARDSLEY MIDDLE SCHOOL",2019,96
"5191","660405030003","CONCORD ROAD ELEMENTARY SCHOOL",2019,96
"5192","660406030000","EDGEMONT UNION FREE SCHOOL DISTRICT",2019,97
"5193","660406030001","GREENVILLE SCHOOL",2019,96
"5194","660406030002","SEELY PLACE SCHOOL",2019,97
"5195","660406030003","EDGEMONT JUNIOR-SENIOR HIGH SCHOOL",2019,97
"5196","660407060000","GREENBURGH CENTRAL SCHOOL DISTRICT",2019,94
