"ENTITY_CD","ENTITY_NAME","PER_SUSPENSIONS"
"580208020003","MILLER PLACE HIGH SCHOOL",5
"580208020004","SOUND BEACH SCHOOL",2
"580209020001","JOSEPH A EDGAR IMTERMEDIATE SCHOOL",1
"580209020002","ROCKY POINT HIGH SCHOOL",6
"580209020003","FRANK J CARASITI ELEMENTARY SCHOOL",2
"580209020004","ROCKY POINT MIDDLE SCHOOL",4
"580211060002","HAWKINS PATH SCHOOL",0
"580211060003","HOLBROOK ROAD SCHOOL",0
"580211060004","NORTH COLEMAN ROAD SCHOOL",0
"580211060005","OXHEAD ROAD SCHOOL",0
"580211060006","BICYCLE PATH KINDERGARTEN-PRE K CENTER",0
"580211060007","EUGENE AUER MEMORIAL SCHOOL",0
"580211060009","DAWNWOOD MIDDLE SCHOOL",2
"580211060010","NEWFIELD HIGH SCHOOL",7
"580211060011","SELDEN MIDDLE SCHOOL",4
"580211060014","STAGECOACH SCHOOL",0
"580211060015","JERICHO ELEMENTARY SCHOOL",0
"580211060016","CENTEREACH HIGH SCHOOL",3
"580211060017","NEW LANE MEMORIAL ELEMENTARY SCHOOL",0
"580211060018","UNITY DRIVE KINDERGARTEN-PRE K CENTER",0
"580212060001","C E WALTERS SCHOOL",0
"580212060002","CORAM ELEMENTARY SCHOOL",0
"580212060003","RIDGE ELEMENTARY SCHOOL",0
"580212060004","WEST MIDDLE ISLAND SCHOOL",1
"580212060005","LONGWOOD HIGH SCHOOL",10
"580212060006","LONGWOOD JUNIOR HIGH SCHOOL",5
"580212060007","LONGWOOD MIDDLE SCHOOL",3
"580224030001","BARTON ELEMENTARY SCHOOL",1
"580224030002","TREMONT ELEMENTARY SCHOOL",1
"580224030003","BAY ELEMENTARY SCHOOL",0
"580224030004","MEDFORD ELEMENTARY SCHOOL",2
"580224030005","RIVER ELEMENTARY SCHOOL",2
"580224030006","OREGON MIDDLE SCHOOL",6
"580224030007","SOUTH OCEAN MIDDLE SCHOOL",6
"580224030008","PATCHOGUE-MEDFORD HIGH SCHOOL",10
"580224030009","EAGLE ELEMENTARY SCHOOL",1
"580224030010","CANAAN ELEMENTARY SCHOOL",1
"580224030011","SAXTON MIDDLE SCHOOL",9
"580232030002","WILLIAM FLOYD HIGH SCHOOL",4
"580232030004","WILLIAM FLOYD ELEMENTARY SCHOOL",1
"580232030005","TANGIER SMITH ELEMENTARY SCHOOL",3
"580232030006","MORICHES ELEMENTARY SCHOOL",0
"580232030008","JOHN S HOBART ELEMENTARY SCHOOL",1
"580232030010","WILLIAM FLOYD MIDDLE SCHOOL",5
"580232030011","NATHANIEL WOODHULL ELEMENTARY SCHOOL",1
"580232030012","WILLIAM PACA MIDDLE SCHOOL",7
"580232030014","WILLIAM FLOYD LEARNING CENTER",0
"580233020001","CENTER MORICHES HIGH SCHOOL",9
"580233020002","CENTER MORICHES MIDDLE SCHOOL",5
"580233020003","CLAYTON HUEY ELEMENTARY SCHOOL",0
"580234020001","EAST MORICHES SCHOOL",6
"580234020002","EAST MORICHES ELEMENTARY SCHOOL",1
"580235060002","KREAMER STREET ELEMENTARY SCHOOL",1
"580235060003","BROOKHAVEN ELEMENTARY SCHOOL",1
"580235060004","BELLPORT MIDDLE SCHOOL",12
"580235060005","FRANK P LONG INTERMEDIATE SCHOOL",1
"580235060006","BELLPORT SENIOR HIGH SCHOOL",12
"580235060007","VERNE W CRITZ ELEMENTARY SCHOOL",1
"580301020001","JOHN M MARSHALL ELEMENTARY SCHOOL",0
"580301020002","EAST HAMPTON HIGH SCHOOL",5
"580301020003","EAST HAMPTON MIDDLE SCHOOL",2
"580302080001","WAINSCOTT SCHOOL",0
"580303020001","AMAGANSETT SCHOOL",0
"580304020001","SPRINGS SCHOOL",3
"580305020001","SAG HARBOR ELEMENTARY SCHOOL",0
"580305020004","PIERSON MIDDLE/HIGH SCHOOL",4
"580306020001","MONTAUK SCHOOL",0
"580401020001","JAMES H BOYD ELEMENTARY SCHOOL",2
"580401020003","ELWOOD/JOHN GLENN HIGH SCHOOL",5
"580401020004","HARLEY AVENUE ELEMENTARY SCHOOL",0
"580401020005","ELWOOD MIDDLE SCHOOL",2
"580402060002","LLOYD HARBOR SCHOOL",0
"580402060003","WEST SIDE SCHOOL",0
"580402060004","COLD SPRING HARBOR HIGH SCHOOL",1
"580402060005","GOOSEHILL PRIMARY CENTER",0
"580403030002","SOUTHDOWN SCHOOL",0
"580403030004","FLOWER HILL SCHOOL",0
"580403030005","JEFFERSON SCHOOL",0
"580403030009","WASHINGTON SCHOOL",0
"580403030010","JACK ABRAMS STEM MAGNET SCHOOL",0
"580403030013","HUNTINGTON HIGH SCHOOL",5
"580403030014","J TAYLOR FINLEY MIDDLE SCHOOL",3
"580403030017","WOODHULL INTERMEDIATE SCHOOL",1
"580404030001","DICKINSON AVENUE ELEMENTARY SCHOOL",0
"580404030002","FIFTH AVENUE ELEMENTARY SCHOOL",0
"580404030004","NORWOOD AVENUE SCHOOL",0
"580404030005","OCEAN AVENUE SCHOOL",0
"580404030006","PULASKI ROAD SCHOOL",0
"580404030007","EAST NORTHPORT MIDDLE SCHOOL",1
"580404030008","NORTHPORT MIDDLE SCHOOL",2
"580404030009","NORTHPORT SENIOR HIGH SCHOOL",3
"580404030011","BELLEROSE ELEMENTARY SCHOOL",0
"580405060001","OTSEGO ELEMENTARY SCHOOL",0
"580405060003","SUNQUAM ELEMENTARY SCHOOL",0
"580405060008","CANDLEWOOD MIDDLE SCHOOL",5
"580405060010","HALF HOLLOW HILLS HIGH SCHOOL EAST",2
"580405060011","VANDERBILT ELEMENTARY SCHOOL",1
"580405060012","PAUMANOK ELEMENTARY SCHOOL",0
"580405060013","SIGNAL HILL ELEMENTARY SCHOOL",0
"580405060014","WEST HOLLOW MIDDLE SCHOOL",1
"580405060016","HALF HOLLOW HILLS HIGH SCHOOL WEST",4
"580406060001","WASHINGTON DRIVE PRIMARY SCHOOL",0
"580406060005","OLDFIELD MIDDLE SCHOOL",3
"580406060007","HARBORFIELDS HIGH SCHOOL",6
"580406060009","THOMAS J LAHEY ELEMENTARY SCHOOL",1
"580410030005","INDIAN HOLLOW SCHOOL",0
"580410030008","NORTH RIDGE SCHOOL",0
"580410030014","WOOD PARK SCHOOL",0
"580410030017","COMMACK HIGH SCHOOL",3
"580410030018","ROLLING HILLS SCHOOL",0
"580410030019","COMMACK MIDDLE SCHOOL",1
"580410030020","BURR INTERMEDIATE SCHOOL",0
"580410030021","SAWMILL INTERMEDIATE SCHOOL",0
"580413030003","OAKWOOD PRIMARY CENTER",0
"580413030005","SILAS WOOD 6TH GRADE CENTER",1
"580413030008","BIRCHWOOD INTERMEDIATE SCHOOL",1
"580413030009","COUNTRYWOOD PRIMARY CENTER",0
"580413030011","WALT WHITMAN HIGH SCHOOL",3
"580413030012","MAPLEWOOD INTERMEDIATE SCHOOL",0
"580413030013","HENRY L STIMSON MIDDLE SCHOOL",8
"580501030001","BROOK AVENUE ELEMENTARY SCHOOL",0
"580501030002","GARDINER MANOR SCHOOL",1
"580501030003","MARY G CLARKSON SCHOOL",1
"580501030004","FIFTH AVENUE SCHOOL",0
"580501030005","SOUTH COUNTRY SCHOOL",1
"580501030006","BAY SHORE SENIOR HIGH SCHOOL",8
"580501030007","BAY SHORE MIDDLE SCHOOL",6
"580502020001","ISLIP HIGH SCHOOL",9
"580502020002","COMMACK ROAD ELEMENTARY SCHOOL",1
"580502020004","ISLIP MIDDLE SCHOOL",4
"580502020005","MAUD S SHERWOOD ELEMENTARY SCHOOL",1
"580502020006","WING ELEMENTARY SCHOOL",1
"580503030001","CONNETQUOT ELEMENTARY SCHOOL",0
"580503030003","JOHN F KENNEDY ELEMENTARY SCHOOL",0
"580503030004","TIMBER POINT ELEMENTARY SCHOOL",0
"580503030006","EAST ISLIP HIGH SCHOOL",3
"580503030007","RUTH C KINNEY ELEMENTARY SCHOOL",2
"580503030008","EAST ISLIP MIDDLE SCHOOL",1
"580504030001","CHERRY AVENUE ELEMENTARY SCHOOL",1
"580504030003","SUNRISE DRIVE ELEMENTARY SCHOOL",1
"580504030004","SAYVILLE HIGH SCHOOL",7
"580504030005","SAYVILLE MIDDLE SCHOOL",3
"580504030006","LINCOLN AVENUE ELEMENTARY SCHOOL",1
"580505020002","BLUE POINT ELEMENTARY SCHOOL",0
"580505020003","SYLVAN AVENUE ELEMENTARY SCHOOL",1
"580505020004","BAYPORT-BLUE POINT HIGH SCHOOL",3
"580505020005","ACADEMY STREET ELEMENTARY SCHOOL",1
"580505020006","JAMES WILSON YOUNG MIDDLE SCHOOL",4
"580506030003","PINES ELEMENTARY SCHOOL",1
"580506030004","BRETTON WOODS ELEMENTARY SCHOOL",1
"580506030005","HAUPPAUGE MIDDLE SCHOOL",1
"580506030007","HAUPPAUGE HIGH SCHOOL",5
"580506030008","FOREST BROOK ELEMENTARY SCHOOL",0
"580507060002","HELEN B DUFFIELD ELEMENTARY SCHOOL",0
"580507060003","JOHN PEARL ELEMENTARY SCHOOL",0
"580507060004","EDITH L SLOCUM ELEMENTARY SCHOOL",0
"580507060005","SYCAMORE AVENUE ELEMENTARY SCHOOL",1
"580507060006","CONNETQUOT HIGH SCHOOL",4
"580507060007","CHEROKEE STREET ELEMENTARY SCHOOL",0
"580507060008","IDLE HOUR ELEMENTARY SCHOOL",0
"580507060009","EDWARD J BOSTI ELEMENTARY SCHOOL",0
"580507060010","RONKONKOMA MIDDLE SCHOOL",4
"580507060011","OAKDALE-BOHEMIA MIDDLE SCHOOL",5
"580509030001","BAYVIEW ELEMENTARY SCHOOL",0
"580509030004","MANETUCK ELEMENTARY SCHOOL",0
"580509030005","OQUENOCK ELEMENTARY SCHOOL",0
"580509030007","PAUL J BELLEW ELEMENTARY SCHOOL",1
"580509030010","BEACH STREET MIDDLE SCHOOL",2
"580509030011","UDALL ROAD MIDDLE SCHOOL",2
"580509030012","WEST ISLIP SENIOR HIGH SCHOOL",2
"580512030001","SOUTHWEST ELEMENTARY SCHOOL",0
"580512030002","EAST ELEMENTARY SCHOOL",0
"580512030003","HEMLOCK ELEMENTARY SCHOOL",2
"580512030004","LAUREL PARK ELEMENTARY SCHOOL",1
"580512030005","LORETTA PARK ELEMENTARY SCHOOL",0
"580512030006","NORTH ELEMENTARY SCHOOL",0
"580512030007","NORTHEAST ELEMENTARY SCHOOL",2
"580512030009","OAK PARK ELEMENTARY SCHOOL",1
"580512030010","PINE PARK ELEMENTARY SCHOOL",0
"580512030012","SOUTHEAST ELEMENTARY SCHOOL",1
"580512030013","TWIN PINES ELEMENTARY SCHOOL",2
"580512030015","WEST MIDDLE SCHOOL",9
"580512030016","NORTH MIDDLE SCHOOL",10
"580512030018","BRENTWOOD HIGH SCHOOL",7
"580512030020","EAST MIDDLE SCHOOL",6
"580512030021","SOUTH MIDDLE SCHOOL",7
"580512030026","FRESHMAN CENTER",11
"580513030001","CORDELLO AVENUE ELEMENTARY SCHOOL",1
"580513030002","FRANCIS J O'NEILL SCHOOL",2
"580513030003","MARGUERITE L MULVEY SCHOOL",4
"580513030005","CHARLES A MULLIGAN MIDDLE SCHOOL",3
"580513030006","CENTRAL ISLIP SENIOR HIGH SCHOOL",9
"580513030007","ANDREW T MORROW SCHOOL",0
"580513030008","RALPH REED SCHOOL",12
"580513030009","CENTRAL ISLIP EARLY CHILDHOOD CENTER",0
"580514020001","WOODHULL SCHOOL",0
"580601040002","MILLER AVENUE SCHOOL",1
"580601040003","WADING RIVER SCHOOL",0
"580601040004","ALBERT G PRODELL MIDDLE SCHOOL",1
"580601040005","SHOREHAM-WADING RIVER HIGH SCHOOL",1
"580602040002","ROANOKE AVENUE SCHOOL",1
"580602040003","AQUEBOGUE ELEMENTARY SCHOOL",0
"580602040004","PHILLIPS AVENUE SCHOOL",1
"580602040006","RIVERHEAD MIDDLE SCHOOL",5
"580602040007","RILEY AVENUE SCHOOL",1
"580602040008","RIVERHEAD SENIOR HIGH SCHOOL",9
"580602040009","PULASKI STREET ELEMENTARY SCHOOL",2
"580602860032","RIVERHEAD CHARTER SCHOOL",1
"580603020001","LITTLE FLOWER SCHOOL",2
"580701020001","SHELTER ISLAND SCHOOL",1
"580801060001","DOGWOOD ELEMENTARY SCHOOL",1
"580801060004","MILLS POND ELEMENTARY SCHOOL",0
"580801060005","MOUNT PLEASANT ELEMENTARY SCHOOL",0
"580801060007","SAINT JAMES ELEMENTARY SCHOOL",0
"580801060008","SMITHTOWN ELEMENTARY SCHOOL",0
"580801060013","ACCOMPSETT ELEMENTARY SCHOOL",1
"580801060014","SMITHTOWN HIGH SCHOOL EAST",1
"580801060016","NESAQUAKE MIDDLE SCHOOL",1
"580801060018","TACKAN ELEMENTARY SCHOOL",1
"580801060019","ACCOMPSETT MIDDLE SCHOOL",0
"580801060022","SMITHTOWN HIGH SCHOOL-WEST",1
"580801060024","GREAT HOLLOW MIDDLE SCHOOL",1
"580805060001","RJ O INTERMEDIATE SCHOOL",0
"580805060004","KINGS PARK HIGH SCHOOL",5
"580805060005","PARKVIEW ELEMENTARY SCHOOL",1
"580805060006","FORT SALONGA ELEMENTARY SCHOOL",0
"580805060007","WILLIAM T ROGERS MIDDLE SCHOOL",2
"580901020001","REMSENBURG-SPEONK ELEMENTARY SCHOOL",0
"580902020001","WESTHAMPTON BEACH SENIOR HIGH SCHOOL",0
"580902020002","WESTHAMPTON BEACH ELEMENTARY SCHOOL",1
"580902020004","WESTHAMPTON MIDDLE SCHOOL",4
"580903020001","QUOGUE ELEMENTARY SCHOOL",0
"580905020001","HAMPTON BAYS HIGH SCHOOL",7
"580905020002","HAMPTON BAYS ELEMENTARY SCHOOL",0
"580905020004","HAMPTON BAYS MIDDLE SCHOOL",7
"580906030001","SOUTHAMPTON ELEMENTARY SCHOOL",1
"580906030002","SOUTHAMPTON INTERMEDIATE SCHOOL",2
"580906030003","SOUTHAMPTON HIGH SCHOOL",4
"580909020001","BRIDGEHAMPTON SCHOOL",4
"580910080001","SAGAPONACK SCHOOL",0
"580912060000","EASTPORT-SOUTH MANOR CSD",3
"580912060001","EASTPORT-SOUTH MANOR JUNIOR SENIOR HIGH SCHOOL",5
"580912060002","EASTPORT ELEMENTARY SCHOOL",0
"580912060003","SOUTH STREET SCHOOL",0
"580912060004","DAYTON AVENUE SCHOOL",1
"580912060005","TUTTLE AVENUE SCHOOL",1
"580913080001","TUCKAHOE SCHOOL",1
"580917020001","EAST QUOGUE SCHOOL",1
"581002020001","OYSTERPONDS ELEMENTARY SCHOOL",1
"581004020001","FISHERS ISLAND SCHOOL",0
"581005020002","SOUTHOLD ELEMENTARY SCHOOL",0
"581005020003","SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL",1
"581010020001","GREENPORT HIGH SCHOOL",6
"581010020002","GREENPORT ELEMENTARY SCHOOL",0
"581012020001","MATTITUCK JUNIOR-SENIOR HIGH SCHOOL",4
"581012020002","MATTITUCK-CUTCHOGUE ELEMENTARY SCHOOL",1
"581015080001","NEW SUFFOLK SCHOOL",0
"590501060002","FALLSBURG JUNIOR SENIOR HIGH SCHOOL",9
"590501060003","BENJAMIN COSOR ELEMENTARY SCHOOL",4
"590801040001","ELDRED JUNIOR-SENIOR HIGH SCHOOL",5
"590801040002","GEORGE ROSS MACKENZIE ELEMENTARY SCHOOL",0
"590901060005","LIBERTY ELEMENTARY SCHOOL",3
"590901060006","LIBERTY MIDDLE/HIGH SCHOOL",9
"590901060008","LIBERTY MIDDLE SCHOOL",16
"591201040002","TRI-VALLEY ELEMENTARY SCHOOL",3
"591201040003","TRI-VALLEY SECONDARY SCHOOL",10
"591301040001","ROSCOE CENTRAL SCHOOL",6
"591302040003","LIVINGSTON MANOR ELEMENTARY SCHOOL",0
"591302040004","LIVINGSTON MANOR HIGH SCHOOL",1
"591401060002","EMMA C CHASE SCHOOL",2
"591401060003","GEORGE L COOKE SCHOOL",2
"591401060004","KENNETH L RUTHERFORD SCHOOL",7
"591401060005","MONTICELLO HIGH SCHOOL",7
"591401060006","ROBERT J KAISER MIDDLE SCHOOL",8
"591502040003","SULLIVAN WEST ELEMENTARY SCHOOL",1
"591502040004","SULLIVAN WEST HIGH SCHOOL AT LAKE HUNTINGTON",6
"600101060002","ELM STREET ELEMENTARY SCHOOL",2
"600101060004","LINCOLN STREET ELEMENTARY SCHOOL",3
"600101060005","WAVERLY MIDDLE SCHOOL",6
"600101060006","WAVERLY HIGH SCHOOL",4
"600301040002","CANDOR JUNIOR-SENIOR HIGH SCHOOL",4
"600301040003","CANDOR ELEMENTARY SCHOOL",1
"600402040001","NEWARK VALLEY MIDDLE SCHOOL",1
"600402040003","NATHAN T HALL SCHOOL",1
"600402040004","NEWARK VALLEY SENIOR HIGH SCHOOL",2
"600601060001","APALACHIN ELEMENTARY SCHOOL",1
"600601060002","OWEGO ELEMENTARY SCHOOL",3
"600601060006","OWEGO-APALACHIN MIDDLE SCHOOL",5
"600601060007","OWEGO FREE ACADEMY",2
"600801040001","SPENCER-VAN ETTEN MIDDLE SCHOOL",8
"600801040002","SPENCER-VAN ETTEN HIGH SCHOOL",8
"600801040003","SPENCER-VAN ETTEN ELEMENTARY SCHOOL",1
"600903040001","TIOGA SENIOR HIGH SCHOOL",0
"600903040003","TIOGA ELEMENTARY SCHOOL",0
"600903040004","TIOGA MIDDLE SCHOOL",0
"610301060001","DRYDEN ELEMENTARY SCHOOL",2
"610301060003","DRYDEN HIGH SCHOOL",8
"610301060006","CASSAVANT ELEMENTARY SCHOOL",0
"610301060007","FREEVILLE ELEMENTARY SCHOOL",2
"610301060008","DRYDEN MIDDLE SCHOOL",10
"610327020002","GEORGE JUNIOR REPUBLIC SCHOOL",0
"610501040001","GROTON JUNIOR/SENIOR HIGH SCHOOL",9
"610501040002","GROTON ELEMENTARY SCHOOL",1
"610600010001","BELLE SHERMAN SCHOOL",1
"610600010002","CAROLINE ELEMENTARY SCHOOL",1
"610600010003","CAYUGA HEIGHTS ELEMENTARY SCHOOL",2
"610600010004","BEVERLY J MARTIN ELEMENTARY SCHOOL",1
"610600010007","ENFIELD SCHOOL",5
"610600010008","FALL CREEK ELEMENTARY SCHOOL",0
"610600010011","NORTHEAST SCHOOL",0
"610600010012","SOUTH HILL SCHOOL",0
"610600010014","BOYNTON MIDDLE SCHOOL",4
"610600010015","DEWITT MIDDLE SCHOOL",4
"610600010017","ITHACA SENIOR HIGH SCHOOL",5
"610600010019","LEHMAN ALTERNATIVE COMMUNITY SCHOOL",3
"610600860944","NEW ROOTS CHARTER SCHOOL",3
"610801040001","RAYMOND C BUCKLEY ELEMENTARY SCHOOL",1
"610801040002","LANSING HIGH SCHOOL",1
"610801040003","LANSING MIDDLE SCHOOL",1
"610901040002","NEWFIELD ELEMENTARY SCHOOL",2
"610901040003","NEWFIELD SENIOR HIGH SCHOOL",9
"610901040004","NEWFIELD MIDDLE SCHOOL",3
"611001040001","RUSSELL I DOIG MIDDLE SCHOOL",3
"611001040002","CHARLES O DICKERSON HIGH SCHOOL",2
"611001040003","TRUMANSBURG ELEMENTARY SCHOOL",0
"620600010011","CHAMBERS SCHOOL",1
"620600010012","GEORGE WASHINGTON SCHOOL",4
"620600010013","ERNEST C MYER SCHOOL",0
"620600010014","JOHN F KENNEDY SCHOOL",5
"620600010015","E R CROSBY ELEMENTARY SCHOOL",0
"620600010017","ROBERT R GRAVES SCHOOL",0
"620600010020","J WATSON BAILEY MIDDLE SCHOOL",7
"620600010022","KINGSTON HIGH SCHOOL",8
"620600010024","HARRY L EDSON SCHOOL",0
"620600010025","M CLIFFORD MILLER MIDDLE SCHOOL",14
"620803040001","HIGHLAND ELEMENTARY SCHOOL",0
"620803040002","HIGHLAND HIGH SCHOOL",5
"620803040003","HIGHLAND MIDDLE SCHOOL",1
"620901060001","RONDOUT VALLEY HIGH SCHOOL",11
"620901060002","MARBLETOWN ELEMENTARY SCHOOL",1
"620901060003","KERHONKSON ELEMENTARY SCHOOL",0
"620901060008","RONDOUT VALLEY JUNIOR HIGH SCHOOL",9
"620901060009","RONDOUT VALLEY INTERMEDIATE SCHOOL",9
"621001060004","MARLBORO MIDDLE SCHOOL",16
"621001060005","MARLBORO CENTRAL HIGH SCHOOL",9
"621001060006","MARLBORO ELEMENTARY SCHOOL",1
"621101060001","DUZINE SCHOOL",0
"621101060002","LENAPE ELEMENTARY SCHOOL",0
"621101060004","NEW PALTZ MIDDLE SCHOOL",2
"621101060005","NEW PALTZ SENIOR HIGH SCHOOL",0
"621201060001","REGINALD BENNETT ELEMENTARY SCHOOL",0
"621201060002","PHOENICIA ELEMENTARY SCHOOL",1
"621201060004","WOODSTOCK ELEMENTARY SCHOOL",1
"621201060005","ONTEORA HIGH SCHOOL",8
"621201060006","ONTEORA MIDDLE SCHOOL",1
"621601060001","RICCARDI ELEMENTARY SCHOOL",2
"621601060002","MORSE SCHOOL",0
"621601060003","CAHILL SCHOOL",5
"621601060004","MOUNT MARION ELEMENTARY SCHOOL",1
"621601060005","SAUGERTIES JUNIOR HIGH SCHOOL",3
"621601060007","SAUGERTIES SENIOR HIGH SCHOOL",6
"621801060001","LEPTONDALE ELEMENTARY SCHOOL",1
"621801060003","OSTRANDER ELEMENTARY SCHOOL",0
"621801060004","PLATTEKILL ELEMENTARY SCHOOL",1
"621801060005","WALLKILL SENIOR HIGH SCHOOL",4
"621801060006","JOHN G BORDEN MIDDLE SCHOOL",3
"622002060002","ELLENVILLE ELEMENTARY SCHOOL",4
"622002060004","ELLENVILLE HIGH SCHOOL",10
"622002060005","ELLENVILLE MIDDLE SCHOOL",17
"630101040001","BOLTON CENTRAL SCHOOL",0
"630202040001","NORTH WARREN CENTRAL SCHOOL",5
"630300010001","BIG CROSS STREET SCHOOL",0
"630300010003","JACKSON HEIGHTS SCHOOL",0
"630300010004","KENSINGTON ROAD SCHOOL",0
"630300010006","GLENS FALLS MIDDLE SCHOOL",11
"630300010007","GLENS FALLS SENIOR HIGH SCHOOL",10
"630601040001","JOHNSBURG CENTRAL SCHOOL",5
"630701040002","LAKE GEORGE ELEMENTARY SCHOOL",0
"630701040003","LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL",0
"630801040001","HADLEY-LUZERNE HIGH SCHOOL",13
"630801040003","STUART M TOWNSEND MIDDLE SCHOOL",1
"630902030001","QUEENSBURY ELEMENTARY SCHOOL",0
"630902030002","QUEENSBURY SENIOR HIGH SCHOOL",3
"630902030003","QUEENSBURY MIDDLE SCHOOL",5
"630902030004","WILLIAM H BARTON INTERMEDIATE SCHOOL",1
"630918080001","ABRAHAM WING SCHOOL",3
"631201040001","WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL",8
"631201040002","WARRENSBURG ELEMENTARY SCHOOL",1
"640101040001","ARGYLE JUNIOR/SENIOR HIGH SCHOOL",1
"640101040002","ARGYLE ELEMENTARY SCHOOL",2
"640502040001","FORT ANN CENTRAL SCHOOL",7
"640502040002","FORT ANN ELEMENTARY SCHOOL",0
"640601020001","FORT EDWARD SCHOOL",4
"640701040002","MARY J TANNER PRIMARY SCHOOL",2
"640701040003","GRANVILLE JUNIOR-SENIOR HIGH SCHOOL",9
"640701040004","GRANVILLE ELEMENTARY SCHOOL",5
"640801040002","GREENWICH JUNIOR-SENIOR HIGH SCHOOL",4
"640801040003","GREENWICH ELEMENTARY SCHOOL",2
"641001040001","HARTFORD MIDDLE/HIGH SCHOOL",11
"641001040002","FLOYD HARWOOD ELEMENTARY SCHOOL",0
"641301060001","HUDSON FALLS HIGH SCHOOL",9
"641301060002","HUDSON FALLS MIDDLE SCHOOL",5
"641301060003","MARGARET MURPHY KINDERGARTEN CENTER",0
"641301060004","HUDSON FALLS INTERMEDIATE SCHOOL",1
"641301060005","HUDSON FALLS PRIMARY SCHOOL",0
"641401040001","PUTNAM CENTRAL SCHOOL",0
"641501040001","SALEM HIGH SCHOOL",3
"641501040002","SALEM ELEMENTARY SCHOOL",0
"641610040002","CAMBRIDGE ELEMENTARY SCHOOL",0
"641610040003","CAMBRIDGE JUNIOR-SENIOR HIGH SCHOOL",1
"641701060001","WHITEHALL ELEMENTARY SCHOOL",3
"641701060002","WHITEHALL JUNIOR-SENIOR HIGH SCHOOL",7
"650101060001","PERKINS ELEMENTARY SCHOOL",2
"650101060002","NORMAN R KELLEY INTERMEDIATE SCHOOL",4
"650101060003","LINCOLN ELEMENTARY SCHOOL",1
"650101060005","NEWARK MIDDLE SCHOOL",11
"650101060006","NEWARK SENIOR HIGH SCHOOL",11
"650301040002","CLYDE-SAVANNAH ELEMENTARY SCHOOL",3
"650301040003","CLYDE-SAVANNAH HIGH SCHOOL",14
"650301040004","CLYDE-SAVANNAH MIDDLE SCHOOL",15
"650501040001","LYONS ELEMENTARY SCHOOL",4
"650501040002","LYONS SENIOR HIGH SCHOOL",9
"650501040003","LYONS MIDDLE SCHOOL",10
"650701040001","MARION ELEMENTARY SCHOOL",3
"650701040002","MARION JUNIOR-SENIOR HIGH SCHOOL",8
"650801060001","ONTARIO ELEMENTARY SCHOOL",1
"650801060003","WAYNE SENIOR HIGH SCHOOL",7
"650801060004","ONTARIO PRIMARY SCHOOL",0
"650801060005","WAYNE CENTRAL MIDDLE SCHOOL",4
"650901060001","PALMYRA-MACEDON SENIOR HIGH SCHOOL",5
"650901060002","PALMYRA-MACEDON INTERMEDIATE SCHOOL",1
"650901060003","PALMYRA-MACEDON PRIMARY SCHOOL",0
"650901060004","PALMYRA-MACEDON MIDDLE SCHOOL",5
"650902040001","RUBEN A CIRILLO HIGH SCHOOL",2
"650902040002","RICHARD MANN ELEMENTARY SCHOOL",1
"650902040003","GANANDA MIDDLE SCHOOL",3
"651201060001","SODUS ELEMENTARY SCHOOL",1
"651201060003","SODUS JR/SR HIGH SCHOOL",16
"651201060004","SODUS INTERMEDIATE SCHOOL",22
"651402040001","WILLIAMSON MIDDLE SCHOOL",4
"651402040002","WILLIAMSON SENIOR HIGH SCHOOL",3
"651402040003","WILLIAMSON ELEMENTARY SCHOOL",1
"651501060002","NORTH ROSE-WOLCOTT ELEMENTARY SCHOOL",5
"651501060004","NORTH ROSE-WOLCOTT MIDDLE SCHOOL",12
"651501060005","NORTH ROSE-WOLCOTT HIGH SCHOOL",15
"651503040002","MARGARET W CUYLER ELEMENTARY SCHOOL",1
"651503040003","RED CREEK HIGH SCHOOL",11
"651503040004","RED CREEK MIDDLE SCHOOL",9
"660101030001","INCREASE MILLER ELEMENTARY SCHOOL",0
"660101030002","KATONAH ELEMENTARY SCHOOL",0
"660101030004","JOHN JAY HIGH SCHOOL",2
"660101030005","JOHN JAY MIDDLE SCHOOL",0
"660101030006","MEADOW POND ELEMENTARY SCHOOL",2
"660102060001","BEDFORD VILLAGE ELEMENTARY SCHOOL",0
"660102060002","BEDFORD HILLS ELEMENTARY SCHOOL",0
"660102060003","MOUNT KISCO ELEMENTARY SCHOOL",0
"660102060004","POUND RIDGE ELEMENTARY SCHOOL",0
"660102060005","FOX LANE MIDDLE SCHOOL",0
"660102060006","FOX LANE HIGH SCHOOL",2
"660102060007","WEST PATENT ELEMENTARY SCHOOL",0
"660202030001","CARRIE E TOMPKINS SCHOOL",0
"660202030002","PIERRE VAN CORTLANDT SCHOOL",2
"660202030003","CROTON-HARMON HIGH SCHOOL",4
"660203060002","FRANK G LINDSEY ELEMENTARY SCHOOL",0
"660203060005","HENDRICK HUDSON HIGH SCHOOL",6
"660203060006","FURNACE WOODS ELEMENTARY SCHOOL",2
"660203060007","BLUE MOUNTAIN MIDDLE SCHOOL",8
"660203060008","BUCHANAN-VERPLANCK ELEMENTARY SCHOOL",1
"660301030001","ANNE HUTCHINSON SCHOOL",0
"660301030003","GREENVALE SCHOOL",0
"660301030004","WAVERLY EARLY CHILDHOOD CENTER",0
